POS,NN,Ndist,Nweight
"[0.4655009801388911, 0.506128430018523]","[167, 82, 182, 47, 14, 36, 79, 75, 50, 197, 22, 121, 196, 23]","[0.04705186113672671, 0.07479210825583202, 0.08578385137411003, 0.09435865791400225, 0.09523775545703077, 0.09598582426529845, 0.09704462935130705, 0.10558404346566477, 0.10790344329212714, 0.11447663792300523, 0.11536976131682493, 0.12290910301520117, 0.12328645343942833, 0.1272238016413363]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4305659426579759, 0.11995928776814324]","[109, 120, 45, 72, 30, 93, 4, 10, 172, 99, 6, 13, 73, 44]","[0.01568321866387015, 0.036458268327999935, 0.05289119528802413, 0.053098952575456784, 0.060059425435223655, 0.06683327410856114, 0.07974820206469767, 0.08413200010782905, 0.0941685941643616, 0.10069250956229499, 0.12391906734563296, 0.1251358452972997, 0.1415149687766063, 0.14574163372701684]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7495586276278995, 0.439886197013185]","[169, 87, 176, 18, 41, 122, 65, 52, 130, 60, 43, 149, 31, 188]","[0.022952781038254724, 0.03816365232672985, 0.04482292840250109, 0.05935471955187568, 0.06059478792394531, 0.07586780123439434, 0.076245754958795, 0.07875822480155925, 0.08896408214196633, 0.09634212720991217, 0.09815259775321952, 0.10027450924963974, 0.10534125826956438, 0.10907151285276422]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7858586850361405, 0.350644327313535]","[188, 122, 43, 166, 176, 56, 41, 87, 31, 59, 149, 65, 119, 169]","[0.013254578196141249, 0.035171152502789724, 0.037728301896992784, 0.05961452365482659, 0.06164936312911112, 0.06602793147981477, 0.07456514852733086, 0.0798182005881533, 0.08364980131352949, 0.09634212720991217, 0.10135920398559725, 0.10346598931808172, 0.104513609851398, 0.11416201493315487]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8055141224661044, 0.827245593419399]","[179, 89, 74, 3, 153, 27, 116, 92, 7, 11, 114, 164, 133, 192]","[0.038902929199731234, 0.05083161480913558, 0.07423262658966419, 0.09313137091045906, 0.09413276104745252, 0.09836017447671244, 0.10337970636519486, 0.1039565634717896, 0.1235143401270975, 0.124274295117849, 0.14080159062805098, 0.14212890529241565, 0.14702399326934723, 0.15407278393833368]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.14986961698656254, 0.30555796303641736]","[26, 145, 123, 101, 84, 171, 180, 162, 42, 96, 199, 142, 127, 178]","[0.02682340737722279, 0.048504137425676996, 0.0509228377654746, 0.05750683857657982, 0.05957689976931455, 0.060708662224301845, 0.10583508512592105, 0.10614498120721723, 0.10780171942811868, 0.11082017328406943, 0.11129164553697828, 0.12026232149819281, 0.12301962310196826, 0.1243613270637722]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5374018621009116, 0.01069025182587291]","[73, 13, 45, 44, 103, 120, 58, 102, 72, 109, 136, 110, 15, 99]","[0.07907607073240545, 0.10244358784263237, 0.12393443973625916, 0.12532094278696335, 0.12580858933389819, 0.14841461030257808, 0.15281896446112508, 0.15734106905185016, 0.1637489139959934, 0.16844070137364944, 0.16886601318385833, 0.17180719410157766, 0.18255963145382265, 0.1896916043234964]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8062990562566391, 0.5548846140376236]","[130, 86, 52, 115, 18, 157, 95, 169, 87, 59, 114, 149, 200, 176]","[0.04036264500373457, 0.04519757471507204, 0.058800257360286434, 0.07488666305667006, 0.07951463675587744, 0.08010718755485097, 0.08869512170721937, 0.10539695730864104, 0.1259841595639577, 0.12823459813599364, 0.13192387042713188, 0.13238346381872884, 0.1405521617126795, 0.1441990047446291]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6907433391626976, 0.3913663351832941]","[41, 31, 59, 56, 134, 176, 169, 33, 60, 87, 122, 138, 100, 188]","[0.03019890571721966, 0.04710643552537383, 0.076245754958795, 0.08559196588437319, 0.09601471259731494, 0.0964291587634296, 0.09689670926139428, 0.1021391260856452, 0.10346598931808172, 0.10346612513861612, 0.10930093054434724, 0.11128567687094308, 0.1141824624692663, 0.11539105295876628]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9481491207567327, 0.46083750605804896]","[175, 186, 149, 151, 86, 39, 166, 156, 18, 43, 87, 122, 83, 64]","[0.052866624264929496, 0.09041645700123077, 0.10362993786266392, 0.1253281596394378, 0.1286337034542125, 0.1315332089465497, 0.14044101699339095, 0.14543918776987083, 0.15220179563409236, 0.15852721371633471, 0.16443966001096189, 0.16761403571061978, 0.16946921602836224, 0.17019488628628796]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.47595271889080537, 0.9640618562307152]","[112, 168, 78, 125, 147, 193, 143, 159, 129, 155, 40, 187, 32, 117]","[0.024200051683232745, 0.035006013271588095, 0.042473493739662624, 0.10507891317708289, 0.12871637134915503, 0.13067866360420582, 0.16193167212018905, 0.16794911915119917, 0.1775105235962086, 0.18556411852322235, 0.1860658836669684, 0.19460653792128746, 0.20858047829730472, 0.20882233277139778]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.05080860319622171, 0.997943510673786]","[2, 88, 29, 38, 49, 19, 194, 76, 16, 113, 124, 117, 191, 129]","[0.05085020459250822, 0.08537041697530796, 0.0873985672116667, 0.09646958639551659, 0.18511314246258134, 0.212972108668456, 0.2145559464823519, 0.2187256327933104, 0.22892651007556586, 0.2690355164871374, 0.27332794222355256, 0.2882426472862766, 0.3119051102906308, 0.31612167158045623]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.43790661146958443, 0.7333320136390798]","[150, 5, 94, 107, 32, 111, 28, 155, 105, 165, 132, 8, 34, 53]","[0.03951794560621426, 0.04307130240070012, 0.05354825644902729, 0.07287077948076645, 0.08340971783418007, 0.0917861071205526, 0.09245910532656228, 0.09357807975182975, 0.09575815265491673, 0.10198812818779164, 0.10294595015516367, 0.12717414541608874, 0.13082344009685715, 0.1347753958572403]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.27568966571058096, 0.16079422924305709]","[77, 183, 140, 93, 42, 162, 142, 172, 104, 108, 144, 72, 123, 180]","[0.06590213684844728, 0.06808074331090408, 0.07768414344743484, 0.09813338789729643, 0.09901215925108112, 0.10464837251718082, 0.11159793100918144, 0.11160455598033157, 0.11572960817471793, 0.12336903461290653, 0.12688260973088342, 0.13847585026904985, 0.1444683430499964, 0.14455483180736378]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8661484295578167, 0.989634007280498]","[116, 3, 85, 74, 11, 161, 61, 179, 89, 133, 7, 40, 9, 92]","[0.07248094259674712, 0.12970048975186046, 0.13100769882204844, 0.13280740372630992, 0.13727850977477601, 0.15322784690189983, 0.17333930931215702, 0.17902758261220938, 0.18431955287013893, 0.18888778028765268, 0.20114899889068297, 0.2171402318819988, 0.22734283328896038, 0.22958186864001548]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3911633569219891, 0.08436525734267974]","[120, 45, 58, 109, 93, 30, 172, 140, 4, 10, 70, 104, 99, 63]","[0.020684675727180524, 0.03982561694869649, 0.053098952575456784, 0.053342760186457276, 0.07276734245699788, 0.10056720278434307, 0.11575053816246712, 0.12210614263360352, 0.13000144532633606, 0.13302746540385404, 0.13847585026904985, 0.1431336322752791, 0.15353920944805316, 0.1637489139959934]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5673981380667713, 0.08385614818924958]","[13, 44, 103, 63, 136, 15, 110, 99, 102, 177, 45, 58, 4, 109]","[0.03016227552816523, 0.04686382124087342, 0.0700675156117672, 0.07907607073240545, 0.0928741209346932, 0.1062095536291576, 0.13134730204655778, 0.13256200831380666, 0.13743591208690756, 0.14043852695756207, 0.1412939693607579, 0.1415149687766063, 0.15135345111313062, 0.1558129400816945]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7736802570872612, 0.8943059234621463]","[11, 179, 89, 116, 61, 85, 92, 161, 40, 3, 71, 146, 143, 159]","[0.05101771025103749, 0.05502290516961918, 0.05562369760862387, 0.06373599710045592, 0.07423262658966419, 0.09597104430222399, 0.0969071945870348, 0.1048919138404041, 0.11992449575557151, 0.12225796585523681, 0.13280740372630992, 0.14477679244378075, 0.1452181970377249, 0.15681978588983048]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5677014088254002, 0.47961310217115993]","[182, 197, 47, 33, 137, 23, 121, 100, 138, 57, 167, 14, 141, 65]","[0.04042327861427168, 0.046633159349113926, 0.04669417788317589, 0.049277859260895056, 0.04946791986952121, 0.06336740715127477, 0.07429037898888134, 0.07739958409296903, 0.09972555356665351, 0.10558404346566477, 0.10983072838042458, 0.12263690502427467, 0.13323714173199505, 0.1514160113889513]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.2605080757861503, 0.9357580329773025]","[49, 194, 113, 117, 129, 38, 19, 165, 155, 78, 132, 168, 112, 29]","[0.03580584561167188, 0.039150055934320804, 0.08501630002371102, 0.09213476214461062, 0.10738036790782789, 0.12245668035640371, 0.13756028818697258, 0.17162174455470994, 0.17567764524744076, 0.17674334695858876, 0.1969989368881024, 0.20159825794590644, 0.20280229616614812, 0.21389389889793564]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.2199974961606721, 0.12555967387456013]","[183, 140, 70, 144, 104, 42, 135, 180, 154, 162, 142, 93, 123, 72]","[0.01630022557996218, 0.06469335289060982, 0.06590213684844728, 0.06814258144895385, 0.08486900659746151, 0.08543742567503707, 0.10768175773052664, 0.11207110182415458, 0.12069378243637918, 0.13820608671522094, 0.153210338044214, 0.15644785190622862, 0.1564647792398268, 0.17605320742197406]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4338990167763612, 0.9700186849946428]","[112, 67, 168, 125, 129, 147, 194, 193, 155, 76, 117, 165, 113, 49]","[0.03947886906905107, 0.042473493739662624, 0.04737745561387127, 0.1348331442799244, 0.15048289547145396, 0.15671359014337544, 0.16985828499557165, 0.17193344566948893, 0.1730767958602935, 0.17674334695858876, 0.17862136248538207, 0.1945920169167494, 0.19606514153466204, 0.20318841296862958]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.40944500367312253, 0.42691108603122585]","[50, 22, 196, 167, 181, 57, 47, 152, 148, 121, 80, 197, 82, 23]","[0.021781691386917868, 0.03117317861729319, 0.05397943175017512, 0.05989321338690887, 0.08313684007589474, 0.09704462935130705, 0.1287000836690378, 0.1300554601704509, 0.13186347348947597, 0.13362498664333144, 0.14211309571180214, 0.1457608316483032, 0.1470039960484252, 0.14739394192635757]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3592186250986211, 0.29396958435442555]","[108, 142, 172, 160, 162, 50, 30, 10, 22, 152, 181, 93, 79, 4]","[0.03422525300684986, 0.09644632156110329, 0.09669433158988004, 0.10993460345473335, 0.11754980996881194, 0.12949831679400686, 0.13118676197784718, 0.13624542063023262, 0.13777817665554196, 0.13807020878253506, 0.1395379644810335, 0.13972300424546288, 0.14211309571180214, 0.14446476711313197]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8990958415883441, 0.6767760641010023]","[192, 157, 115, 27, 153, 106, 114, 195, 156, 184, 7, 21, 9, 86]","[0.04925183793047663, 0.0751317440354148, 0.07834865794646015, 0.08237920408937051, 0.08614861500778853, 0.08653573804212294, 0.08670652765630261, 0.08735436990404535, 0.09273040311704596, 0.10072773118975686, 0.12345190021058493, 0.1310967425806383, 0.14085457414602467, 0.14124564471275172]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4307589449711231, 0.5723617331956534]","[36, 105, 57, 14, 173, 107, 8, 28, 167, 5, 182, 34, 53, 196]","[0.051318748893727575, 0.06537074391415598, 0.07479210825583202, 0.08327815353198702, 0.09266209589776644, 0.09362673582882824, 0.09823940943358989, 0.10086177096160123, 0.11659087283619005, 0.11806124996910017, 0.13238902840839806, 0.1402831856805014, 0.14239936798601122, 0.14655911596738358]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9667435965597998, 0.29239148903515566]","[39, 151, 46, 12, 186, 166, 175, 119, 43, 66, 188, 149, 122, 60]","[0.04036021978361128, 0.060423781444632355, 0.06742303738528695, 0.08496884788371263, 0.08531920829299458, 0.14494440667333483, 0.14878779127277517, 0.16546755191742296, 0.16741300562898537, 0.16946921602836224, 0.17903185131042565, 0.18066328237028084, 0.19000172924503367, 0.19003353489426297]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.09029495740445759, 0.30607460778792783]","[145, 62, 26, 101, 123, 171, 180, 96, 127, 42, 178, 54, 154, 199]","[0.021013840678585322, 0.05957689976931455, 0.08246423795205657, 0.08512649924779259, 0.10679095129165316, 0.11336638351325463, 0.11528545434109637, 0.1189558463033354, 0.1258591998072376, 0.1402372857238784, 0.14091388530714932, 0.14587746306722837, 0.1536810652775379, 0.15945969496905982]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.735346804266744, 0.982288806679944]","[161, 11, 40, 74, 116, 143, 193, 71, 89, 179, 92, 159, 61, 146]","[0.022240284806693537, 0.04919556956725763, 0.09491745190586788, 0.09597104430222399, 0.10695770299912921, 0.12621141833936958, 0.1299133162226618, 0.13100769882204844, 0.14254893669209273, 0.1465914510271514, 0.15642371650928374, 0.15918529627609979, 0.1701818160716507, 0.18176141837276608]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8502284720112414, 0.5442531893173042]","[64, 115, 130, 157, 18, 52, 149, 169, 156, 66, 175, 87, 95, 81]","[0.04519757471507204, 0.06919506831715325, 0.07170045235843256, 0.08140354828181966, 0.08677817658624858, 0.0934174876726113, 0.11457287617464204, 0.12418586886924597, 0.12490301260366485, 0.1286337034542125, 0.12875887509315612, 0.13040409563667518, 0.13344224609713712, 0.14124564471275172]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.786539758554019, 0.4304596221134286]","[176, 59, 169, 18, 122, 149, 43, 41, 60, 166, 188, 52, 130, 65]","[0.018249762414718148, 0.03816365232672985, 0.04215598545735706, 0.04661264250947033, 0.049286628725927775, 0.06277781791116359, 0.06843676283353956, 0.07917464743835644, 0.0798182005881533, 0.08432062353515887, 0.09039122364619605, 0.09116827919405597, 0.09245838394037784, 0.10346612513861612]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.009144464758205295, 0.9234303731559244]","[29, 2, 68, 38, 16, 19, 124, 49, 191, 76, 194, 113, 128, 35]","[0.041018538322544026, 0.07711374060927824, 0.08537041697530796, 0.14486104779372874, 0.16097178697709, 0.19391123145376832, 0.21647189952991627, 0.22444895634312004, 0.23927811801799242, 0.25166572302496754, 0.2600740724888906, 0.27717573840971066, 0.28337757364603594, 0.29702610495215004]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.756676980560895, 0.8413447648360026]","[179, 61, 74, 92, 11, 146, 116, 40, 153, 3, 159, 85, 164, 27]","[0.0120598731705842, 0.05083161480913558, 0.05562369760862387, 0.056341708265626685, 0.09340429575224846, 0.11056638352656989, 0.11218078833651116, 0.13039625634609608, 0.13158501337809353, 0.13669000322247557, 0.14251353340261103, 0.14254893669209273, 0.14364685039027192, 0.14412709490939224]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.12188139009156651, 0.5669797535723939]","[20, 98, 170, 174, 185, 126, 97, 54, 91, 128, 35, 25, 127, 178]","[0.034559768627668894, 0.05974293357605053, 0.06410560407189414, 0.0839659458916324, 0.0863600030634271, 0.10976511535279043, 0.11226118332622784, 0.12131016638058323, 0.12564893984163716, 0.12625992252263327, 0.13747664789010686, 0.13785774527036385, 0.1406307039991863, 0.14199978548549821]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.21985191423298345, 0.6456526998931171]","[126, 35, 139, 128, 25, 20, 34, 17, 90, 173, 124, 111, 98, 132]","[0.0342867209627602, 0.05162708294204871, 0.0523647683349996, 0.0690055648270108, 0.08388078193523678, 0.10442674887337705, 0.10797810169877596, 0.1116446159812265, 0.12564893984163716, 0.1306236255616547, 0.14090195039812328, 0.14351473818399246, 0.15024629704504597, 0.1598304616738824]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7015831573480852, 0.8295524480965049]","[146, 89, 179, 163, 159, 74, 187, 61, 40, 143, 11, 48, 164, 158]","[0.05434110504609075, 0.056341708265626685, 0.06775154031926031, 0.09419033935397966, 0.09486767109790499, 0.0969071945870348, 0.0991948923003544, 0.1039565634717896, 0.10654543316487806, 0.11031739526857132, 0.11105384237125374, 0.1286881395929839, 0.13884091577090282, 0.14065902263580657]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3736514913165716, 0.15499400992455536]","[172, 109, 30, 58, 72, 120, 10, 4, 70, 45, 108, 140, 99, 80]","[0.04511024856138017, 0.05138536101063431, 0.05557120591838155, 0.06683327410856114, 0.07276734245699788, 0.07599615736989747, 0.09503250198310252, 0.09668793586198744, 0.09813338789729643, 0.10279454075137738, 0.1183818416932659, 0.12675093988865532, 0.12961969974475923, 0.13972300424546288]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3939506588891709, 0.7639145250055329]","[155, 165, 69, 132, 111, 150, 5, 28, 129, 107, 34, 32, 117, 105]","[0.04464155480652391, 0.04844385771088582, 0.05354825644902729, 0.05765344613997408, 0.07355374487498519, 0.08062991658028835, 0.08451501039787476, 0.10443833760379059, 0.11111482442458416, 0.11855610671588278, 0.1195101163828859, 0.1232057176225665, 0.12932131978828082, 0.13234910612918355]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7249896647913486, 0.5903191660201533]","[52, 200, 130, 64, 158, 164, 24, 157, 100, 115, 114, 169, 86, 18]","[0.0807397259328608, 0.08243290377799274, 0.08825069969737044, 0.08869512170721937, 0.10070490103248114, 0.10983029390743591, 0.12147278075974126, 0.12431491552464483, 0.1251719744280657, 0.13011541848720765, 0.1304424874691681, 0.1331213771330859, 0.13344224609713712, 0.13498988218502345]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.13672372887755746, 0.4155956676314183]","[127, 178, 54, 101, 185, 170, 171, 98, 199, 145, 26, 62, 84, 97]","[0.01452889644028745, 0.025508066410228226, 0.03091049637314075, 0.0553056264647585, 0.07028129159994756, 0.09104005494151916, 0.09426799025079083, 0.09856646096173416, 0.0991391701190322, 0.09923707480787926, 0.09999935558587156, 0.11082017328406943, 0.1189558463033354, 0.1428534607452997]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.02696676555670563, 0.5070315481679674]","[174, 170, 90, 54, 98, 185, 127, 20, 96, 178, 191, 101, 145, 84]","[0.055546535967331695, 0.08611090997606247, 0.11226118332622784, 0.12093168630180477, 0.12164111797291167, 0.12365546659683073, 0.12850245628791598, 0.14077712593786237, 0.1428534607452997, 0.15218266102990044, 0.17968586999151115, 0.19185535391999292, 0.2006388505186152, 0.21069919736347464]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.14843771041018305, 0.5134635881323382]","[185, 170, 20, 90, 54, 178, 127, 96, 174, 97, 126, 25, 17, 148]","[0.028601142976144068, 0.036809293984308995, 0.05001246832037231, 0.05974293357605053, 0.06954165925669696, 0.08435569815017263, 0.08960666740784409, 0.09856646096173416, 0.12032357683490216, 0.12164111797291167, 0.12266696030030004, 0.1255953894960352, 0.14284379135078493, 0.14665056739192295]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4966311199144626, 0.1959485885678075]","[6, 4, 10, 136, 30, 58, 109, 13, 44, 172, 93, 152, 73, 120]","[0.029159107165967205, 0.03420605681348788, 0.039267853932552, 0.07408983567055637, 0.07495722124607315, 0.10069250956229499, 0.10209229261415018, 0.10286489391407988, 0.10321086421858315, 0.11636101431233846, 0.12961969974475923, 0.13149531627661548, 0.13256200831380666, 0.13680991782813665]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.643491937257793, 0.49531314732088005]","[137, 33, 75, 182, 197, 65, 23, 47, 169, 52, 59, 95, 138, 121]","[0.03898999377708192, 0.05676307311552237, 0.07739958409296903, 0.09514840506107437, 0.10723921915590902, 0.1141824624692663, 0.11687319533908666, 0.11805502596715892, 0.11926526084570396, 0.11927498410133784, 0.11967576875240762, 0.1251719744280657, 0.13108388436546933, 0.13265145827077357]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.15364110886325233, 0.36294099478010333]","[26, 171, 96, 62, 145, 178, 127, 199, 84, 54, 123, 160, 185, 162]","[0.044801240884087656, 0.04786889242197653, 0.0553056264647585, 0.05750683857657982, 0.06430408528649606, 0.06685448944999159, 0.06884225571734333, 0.07904099919075996, 0.08512649924779259, 0.08602862518484346, 0.09231978564490398, 0.1130862561211371, 0.12202541939986623, 0.13759690785774284]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6936175435821381, 0.029475162518635134]","[110, 103, 190, 73, 15, 177, 44, 63, 13, 131, 136, 37, 118, 198]","[0.04210976632971136, 0.0804678441249055, 0.12409027838661235, 0.13743591208690756, 0.14395007980233318, 0.14925421961162685, 0.15470311153688893, 0.15734106905185016, 0.16072733960309749, 0.1867399195332708, 0.1934337875910164, 0.19705694823136743, 0.20803200408834246, 0.23040470947439318]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6373932055589131, 0.08704162629712531]","[110, 73, 44, 15, 102, 13, 177, 190, 136, 63, 118, 37, 99, 6]","[0.0627506544336552, 0.0700675156117672, 0.07491801321394533, 0.07551937472850184, 0.0804678441249055, 0.08555676101810678, 0.09669104826459463, 0.0967413516860931, 0.11328439135783351, 0.12580858933389819, 0.14556632075225528, 0.16698406334677393, 0.1779738497251869, 0.19751507026330484]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.2529041196878956, 0.04732986875606615]","[140, 183, 77, 70, 144, 72, 135, 93, 120, 42, 45, 154, 109, 58]","[0.03951741230897972, 0.06880628751765289, 0.08486900659746151, 0.11572960817471793, 0.13152540075414215, 0.1431336322752791, 0.15482167738597838, 0.1617760645113546, 0.16380652223350642, 0.17030635878523223, 0.175314981412953, 0.18379461570534053, 0.18522864422965532, 0.19193424876004803]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4336741989953763, 0.6376674408624741]","[107, 5, 36, 28, 82, 8, 14, 69, 173, 111, 34, 53, 150, 94]","[0.03321900888497693, 0.052691864190955784, 0.053028054331222166, 0.05706076075574471, 0.06537074391415598, 0.0776847991966968, 0.09248537241362441, 0.09575815265491673, 0.09750550302646283, 0.10634180687090657, 0.11127658704399905, 0.11470396395778809, 0.11970746905244435, 0.13234910612918355]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9856239083183481, 0.6756238373599062]","[195, 156, 192, 184, 81, 21, 9, 7, 27, 115, 133, 157, 153, 114]","[0.0066390976276050305, 0.07469856623120692, 0.08193167327383698, 0.08534127297011208, 0.08653573804212294, 0.1024095599575647, 0.11704482068683238, 0.13586818017928878, 0.13856567717446724, 0.14646011945859158, 0.1497064754736177, 0.15002597313602017, 0.15880497379866826, 0.1730227137177843]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4555829398519048, 0.6626376155791567]","[105, 5, 36, 8, 69, 28, 150, 53, 14, 82, 111, 32, 94, 173]","[0.03321900888497693, 0.03419633607834461, 0.06318071623916904, 0.06463965278266075, 0.07287077948076645, 0.07434960088348389, 0.0897299561448321, 0.09193772590331653, 0.09294000675888296, 0.09362673582882824, 0.1127528332400289, 0.1147997527571856, 0.11855610671588278, 0.12794576780046396]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3373236613136109, 0.26766410005483554]","[80, 142, 172, 162, 160, 93, 30, 70, 10, 123, 4, 199, 171, 109]","[0.03422525300684986, 0.07211983705372656, 0.08050492867303922, 0.09123210210798544, 0.11078722858774957, 0.1183818416932659, 0.12319957409344423, 0.12336903461290653, 0.1381208548421654, 0.1440298061967805, 0.14579059233762945, 0.15709930814766293, 0.15915845740573228, 0.1597786307007484]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4186077396167085, 0.13010644144208494]","[58, 120, 30, 93, 72, 45, 4, 172, 10, 99, 6, 13, 70, 73]","[0.01568321866387015, 0.04175425643418876, 0.049731758790210585, 0.05138536101063431, 0.053342760186457276, 0.06349343170046694, 0.0767343414047336, 0.07934584222118372, 0.0796991635979844, 0.10209229261415018, 0.12262332493744903, 0.1380647577324838, 0.14617563466308203, 0.1558129400816945]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.698147796295412, 0.07134053282270347]","[102, 103, 190, 15, 177, 73, 44, 13, 37, 131, 136, 118, 63, 119]","[0.04210976632971136, 0.0627506544336552, 0.08198521848785818, 0.1088567913736606, 0.10896630644362537, 0.13134730204655778, 0.13550314220515244, 0.1482820040536599, 0.15525760612571646, 0.16226463131189606, 0.16732259902947333, 0.16879033839498628, 0.17180719410157766, 0.20792388933973455]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3508222904566738, 0.7043318327074738]","[34, 132, 28, 94, 5, 165, 69, 139, 173, 155, 105, 107, 150, 91]","[0.04600029641449644, 0.05177918994751976, 0.05357699344288411, 0.07355374487498519, 0.08584380599039379, 0.08803422307148887, 0.0917861071205526, 0.09368350208864101, 0.10268657845341386, 0.10539257789069358, 0.10634180687090657, 0.1127528332400289, 0.1310713437725928, 0.14351473818399246]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.46316184192617105, 0.9435183422190685]","[168, 67, 78, 125, 147, 193, 129, 155, 143, 159, 165, 117, 187, 32]","[0.011643275835250658, 0.024200051683232745, 0.03947886906905107, 0.09553154687781895, 0.11781612943237983, 0.14730874616800999, 0.15519332473221217, 0.1613646079778307, 0.16927011541849074, 0.16956971138727034, 0.1861202269931495, 0.18731796221562283, 0.1888474195340531, 0.19168166250611082]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
