POS,NN,Ndist,Nweight 
"[0.33105603485586543, 0.5180873505525775]","[888, 70, 148, 536, 359, 224, 642, 702, 400, 934, 879, 816, 354, 397]","[0.00986152048240817, 0.028206309607723263, 0.04120121370998072, 0.04526928819566387, 0.047962381958215866, 0.04890923333460185, 0.05029976181970985, 0.0542610074444664, 0.06117386906380738, 0.06236321596992591, 0.06358694889385935, 0.06683006137556675, 0.06798096755645769, 0.06926747190728857]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9539628080554382, 0.837898379470563]","[732, 371, 362, 611, 812, 8, 583, 624, 620, 37, 608, 108, 782, 599]","[0.020411914001317293, 0.02507950648669861, 0.027209823959791043, 0.0414852485898589, 0.043145184920352325, 0.04516785709361975, 0.04636552265297674, 0.047378877544726083, 0.049794850114762326, 0.052299932267538256, 0.05328482429789865, 0.0537325774588419, 0.057711037353339156, 0.06182395979210196]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.813500384106547, 0.15611290079665263]","[617, 182, 116, 978, 226, 537, 439, 640, 123, 442, 118, 68, 430, 910]","[0.00924193156104438, 0.020437700862780024, 0.023859608648883285, 0.039024726050258134, 0.03923810977716934, 0.04479518445405836, 0.04832539014553727, 0.05009685771840135, 0.05449812212851404, 0.05488822636112648, 0.057101705524128785, 0.0593301254644032, 0.06131119530277005, 0.06900593881192042]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.648363142112295, 0.7986919885612593]","[809, 623, 649, 351, 129, 136, 407, 227, 26, 631, 40, 279, 677, 692]","[0.026748576949082198, 0.03130688721206167, 0.033179626463140224, 0.037867088835503326, 0.04510340691133302, 0.054600010365137834, 0.05605925810509479, 0.05861466644515027, 0.062496165999712264, 0.06277481378164636, 0.06364399978969291, 0.07070840773100577, 0.07159361646598023, 0.07203801671928056]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9624242527598639, 0.09598952797633675]","[466, 893, 449, 810, 733, 234, 976, 425, 866, 769, 654, 137, 298, 543]","[0.024117286408381153, 0.025380532840751372, 0.03375467751356891, 0.03818945600451763, 0.04003915251371008, 0.04578842834563321, 0.04679650318061813, 0.04813386237871332, 0.05908483999846665, 0.05982153782456266, 0.06829239839310204, 0.07299023607149879, 0.07446292024792663, 0.07535495969963282]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7083095459664825, 0.45474370760604155]","[820, 993, 347, 635, 593, 777, 859, 786, 109, 388, 982, 890, 587, 687]","[0.019219716201154608, 0.02876306357154797, 0.029202584257145284, 0.03996066460516146, 0.04018606692775471, 0.04371266369673909, 0.05029786941443046, 0.05308698600906261, 0.05458147684954121, 0.06476646996799656, 0.0655394763537147, 0.06616548039097685, 0.0702722507289033, 0.07326799131920943]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.09616025113136406, 0.3125067435275396]","[503, 645, 714, 223, 206, 7, 403, 126, 325, 451, 554, 707, 135, 817]","[0.018232575919646877, 0.026081898809875517, 0.026393052471790697, 0.04130200605791681, 0.04441778627879715, 0.04637199571991065, 0.049120716804843464, 0.05044163908375157, 0.05150098272635519, 0.0573453923459271, 0.05747965855543726, 0.0579673777214278, 0.06198742432897488, 0.06349220531416641]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.33046198104117275, 0.002990929726496505]","[571, 502, 755, 899, 504, 29, 358, 851, 735, 99, 971, 242, 973, 908]","[0.0019127548524347593, 0.028253417171633516, 0.03866207951823432, 0.07236722358523866, 0.07936735512678826, 0.0849824080768309, 0.08729161792971915, 0.08870823363543646, 0.09059823431087242, 0.0909431552053577, 0.09531270594741155, 0.09901089382492563, 0.10655391081043229, 0.10714805135987376]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5692446600621377, 0.16241117836478947]","[401, 591, 800, 585, 710, 658, 156, 313, 683, 424, 215, 959, 852, 62]","[0.020541416931522272, 0.023662254859702664, 0.02866181764236802, 0.031818480747500634, 0.03581682737116657, 0.037519870246545545, 0.039074882390988164, 0.04261492614591421, 0.04345423494466538, 0.05232249336788194, 0.05455806835016874, 0.0564235726376803, 0.06100412232573714, 0.06432010595709135]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.15209914906819733, 0.04075593701370772]","[74, 96, 395, 799, 304, 641, 353, 634, 932, 265, 20, 454, 545, 367]","[0.011202598443114055, 0.03212793565092795, 0.03556325779985275, 0.04507357130140229, 0.05060251422355346, 0.05245924696869424, 0.05740177754094279, 0.059913338616812535, 0.05995414274109984, 0.0614675905512723, 0.06170135734253893, 0.06366363209532595, 0.06543170874488399, 0.06611504467844455]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.14300608659851677, 0.11448775496562102]","[881, 634, 720, 274, 402, 257, 532, 454, 353, 986, 20, 41, 379, 96]","[0.006283795609952581, 0.018162008228440538, 0.020229553405657408, 0.025616746283940752, 0.028491414117756606, 0.04688675350591048, 0.049146673795118605, 0.0505818736727063, 0.052573055419170955, 0.056096078129312645, 0.05610300453669297, 0.06247535019987576, 0.06271541133486482, 0.06563648775406704]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.43298149494016314, 0.5643000180031976]","[903, 360, 112, 981, 229, 160, 438, 256, 400, 713, 103, 354, 590, 531]","[0.029238208253469435, 0.030699027404290986, 0.036350847969190206, 0.042239388763306775, 0.043434627383583675, 0.04672894574701467, 0.049910009183556, 0.05425747874323472, 0.05566205173971139, 0.059482232518099164, 0.06190003028458536, 0.06482570517825641, 0.06592435254699046, 0.07124946755077102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.049082916047358816, 0.6836933435041989]","[619, 883, 535, 933, 848, 87, 633, 656, 954, 510, 203, 941, 457, 864]","[0.016019434730471058, 0.02196030086698013, 0.031238912698897933, 0.032467116021248556, 0.03720328578159539, 0.0385609213217851, 0.046230770713952665, 0.04671218401279374, 0.04838624697910498, 0.051261366738045086, 0.059911789520583555, 0.060170786510595285, 0.060876379029858374, 0.06099508400619398]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5608172906356771, 0.5922631517921332]","[14, 330, 764, 829, 406, 470, 759, 268, 772, 577, 460, 715, 276, 90]","[0.014477724613965326, 0.021684987297387392, 0.02597018523459963, 0.02694338713877909, 0.05039446732737755, 0.05386457871246602, 0.05619141867287293, 0.059926878608949394, 0.06612970503616526, 0.07052716979001834, 0.07191793308274365, 0.07298668266178211, 0.07325291313134069, 0.07488860950010602]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.25898797690319486, 0.8046280073321609]","[876, 709, 240, 348, 957, 415, 872, 651, 434, 416, 471, 266, 650, 974]","[0.021038325458892632, 0.02609056091129206, 0.027026360026735124, 0.02982430768573878, 0.04731735769029284, 0.05831086374209865, 0.060912475966745344, 0.06323348367177523, 0.06641643637031919, 0.07726835861401668, 0.07961936599078093, 0.08043165330928816, 0.08429766374325018, 0.09274468009167057]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.017610370860717928, 0.18858759779575296]","[565, 513, 527, 566, 783, 955, 827, 25, 489, 870, 379, 630, 986, 157]","[0.00043935485285250344, 0.03210611923977421, 0.035026126093965444, 0.05111492226372208, 0.053121455850483244, 0.060164050059399246, 0.06601202651230047, 0.06840487839443359, 0.07526584637969067, 0.08221034981998773, 0.08413425680513267, 0.08429260065071864, 0.08966793423642976, 0.09180593863394179]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5978244129316318, 0.46487024863338156]","[349, 739, 211, 701, 824, 365, 388, 985, 861, 184, 942, 90, 723, 460]","[0.024682316505530492, 0.02752211676607737, 0.028156643634553506, 0.030040104727435495, 0.03863393573166694, 0.042690027807412344, 0.04624567874097782, 0.0521850490094073, 0.05650967918768551, 0.05705813338050875, 0.057283246668804313, 0.05797084687640119, 0.06351429590852119, 0.0640123666257751]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8975506196486183, 0.05943630351122864]","[654, 976, 939, 866, 733, 219, 823, 398, 449, 221, 466, 543, 541, 285]","[0.013327519203996056, 0.027753399039313703, 0.029199677002092164, 0.037823738732533876, 0.03919959156008996, 0.03978256542218395, 0.04011145913223596, 0.043135751012271725, 0.04404095451489057, 0.04879996745447833, 0.06443773042510757, 0.07028578246664727, 0.07165404547316322, 0.07446292024792663]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3340400738332103, 0.35690525173963394]","[498, 516, 951, 149, 773, 58, 757, 241, 251, 119, 522, 952, 586, 931]","[0.02659860838928452, 0.03158173888648054, 0.035001405555723064, 0.0355624497298542, 0.04139747740217368, 0.04185404394669411, 0.04532326136389515, 0.046019899993265126, 0.05470350366765601, 0.05937330942566964, 0.06706438848624002, 0.07089654576189444, 0.07679681994216879, 0.08272374915876739]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6630486457248601, 0.5942564134111865]","[525, 842, 646, 318, 966, 247, 161, 684, 196, 428, 147, 661, 905, 944]","[0.008147396008491622, 0.026443507490616587, 0.03137024700494777, 0.032842407647240224, 0.03433819879200238, 0.03442473408419132, 0.035588201127178705, 0.038836955147371455, 0.039451637330699264, 0.03954619524693099, 0.05447102492946784, 0.05498773377152507, 0.05541626326364233, 0.060620356002971706]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.12736868373524324, 0.46503946399600704]","[968, 751, 336, 280, 940, 233, 507, 333, 218, 858, 592, 508, 361, 66]","[0.017009126576922672, 0.03631825782667756, 0.04739501933504305, 0.048286288666039186, 0.05338564775693469, 0.05398883654726105, 0.054852454555488685, 0.05671069007322042, 0.0621237717450707, 0.0650934051778604, 0.07246797497121883, 0.07343637466940817, 0.07807350039496075, 0.0792256544859787]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9975197544657579, 0.3685823797041925]","[496, 409, 612, 217, 849, 249, 791, 94, 850, 458, 752, 770, 380, 907]","[0.018728260550809117, 0.0425832248410108, 0.04762438571122171, 0.057970119484385914, 0.07127317839715046, 0.07187338022157194, 0.0875731166609121, 0.08787959537236686, 0.08849589051596926, 0.08977397884123896, 0.09065482174453762, 0.09489129799074422, 0.0985041773961989, 0.10349485534859754]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.48612399497172254, 0.12195196031499322]","[682, 693, 835, 819, 322, 852, 156, 253, 904, 766, 585, 468, 591, 929]","[0.025393909830695182, 0.03167879042478833, 0.047770557397334434, 0.04987605685721676, 0.05371371160780969, 0.05438192794561288, 0.05610301830633505, 0.061576904570052035, 0.06183608763853283, 0.06235215010394305, 0.06943775698601024, 0.07063507576163718, 0.0706469951608085, 0.07236607816078774]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.20198051863206834, 0.03224339237785101]","[545, 799, 265, 395, 641, 96, 932, 262, 242, 99, 74, 290, 664, 20]","[0.020453978885498776, 0.020609158088690464, 0.022485393108725472, 0.023275344710350407, 0.025657258595320087, 0.03582411218972348, 0.03628380090014867, 0.03847021273145459, 0.042355872029668666, 0.04552876844469917, 0.045604063648985706, 0.05060251422355346, 0.053259819676899495, 0.056211782368212136]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6642861199883225, 0.13726072755078755]","[552, 97, 958, 231, 802, 546, 88, 49, 214, 127, 832, 195, 158, 239]","[0.002101496153571002, 0.011895857983055988, 0.022129015969430583, 0.0235388427274225, 0.026104788887742154, 0.035218799106988594, 0.04174587486160784, 0.0487278761327993, 0.0516517925330195, 0.053647930667599514, 0.053853515076045376, 0.053867353011479435, 0.05533794819330798, 0.05668352888805526]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8801642391443424, 0.4014815959929072]","[427, 706, 179, 380, 150, 752, 770, 521, 669, 923, 94, 138, 653, 382]","[0.01016861991295892, 0.013666486762619015, 0.01913117115567098, 0.023385185027804598, 0.028323967827344504, 0.032520191711830154, 0.033360094034696794, 0.0336092132203557, 0.03403640659776388, 0.034830624011551306, 0.03553946222052946, 0.04892467798156124, 0.05139046442142153, 0.05215508060720152]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7300084822806834, 0.5654807099215621]","[63, 880, 724, 65, 151, 868, 684, 247, 166, 393, 318, 875, 778, 674]","[0.007804840811654316, 0.008571062608355924, 0.021007799137478456, 0.03131477497505742, 0.035571772623317836, 0.03771558535246392, 0.0413993833794247, 0.04185047451615409, 0.04446031878413446, 0.04947742889656108, 0.05305902511017162, 0.0539857542918945, 0.05726102307162347, 0.05828697632813998]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5975406784004287, 0.9093258251146314]","[568, 312, 22, 501, 387, 417, 685, 746, 86, 238, 95, 914, 170, 481]","[0.007874449359077855, 0.019944562098111684, 0.022974773051029605, 0.03321847296574972, 0.03398252208830471, 0.03788692401386361, 0.04606834762305488, 0.046119176635119996, 0.0493577458024091, 0.0557379472250083, 0.056659817688523545, 0.06565962420836696, 0.07228312712978908, 0.0738709221802098]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8194166290949046, 0.34295437923650507]","[808, 488, 190, 704, 600, 340, 102, 995, 413, 323, 730, 928, 776, 200]","[0.009216997116538226, 0.015504265348003669, 0.015731120631511192, 0.017526507396506023, 0.018754730733950148, 0.019458403648218298, 0.02102333976023569, 0.022034055979427796, 0.024923152027548023, 0.040167801671589266, 0.04153070536581051, 0.04468458552178064, 0.04572919162553222, 0.05241956823886826]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.16670382636615444, 0.9290947844463382]","[167, 13, 48, 581, 606, 558, 197, 53, 82, 949, 647, 605, 676, 559]","[0.008984728159175429, 0.024209009466227106, 0.04228161933044907, 0.05013336473190997, 0.051410235729194495, 0.05913741974968893, 0.059343107131978344, 0.06148119198306039, 0.06376487045849111, 0.06425314730580887, 0.06568811388523585, 0.06794543022418637, 0.06809263392153397, 0.06824607968802943]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.41563527676250445, 0.9361998687999732]","[594, 725, 869, 141, 814, 579, 320, 992, 745, 143, 549, 767, 476, 23]","[0.011695732548135348, 0.013863384437813256, 0.01607967626915138, 0.017195464870757196, 0.022472217401343312, 0.02807624980237318, 0.037945641224972085, 0.042746606141119484, 0.04467689208240464, 0.045325229273231696, 0.04930681758802164, 0.04984153901241598, 0.05062265001175098, 0.052097352836984565]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.608089726204562, 0.9262522289769863]","[22, 417, 568, 308, 387, 685, 746, 501, 86, 481, 238, 170, 914, 716]","[0.016440626156826767, 0.01796982312808206, 0.019263919235490846, 0.019944562098111684, 0.03223695663818781, 0.042518339817112685, 0.04860825101181519, 0.05097354243649064, 0.052411724286357333, 0.05516416002524437, 0.05610494196488207, 0.06424958235782618, 0.06432699020160329, 0.0661288994139066]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6113203216834473, 0.1691691832146528]","[710, 62, 800, 546, 195, 289, 959, 424, 958, 231, 683, 832, 205, 305]","[0.01051132085518603, 0.026054013862579484, 0.03579154165248382, 0.036125893499848266, 0.04036115598323193, 0.04261492614591421, 0.045680608356334765, 0.05035492315121654, 0.05586262984197974, 0.05604376989534099, 0.059143454337399884, 0.05924028433789651, 0.061066871396601795, 0.061834661258274706]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.01633795430749929, 0.9518928801184833]","[35, 596, 925, 479, 877, 919, 2, 213, 518, 567, 936, 369, 33, 441]","[0.0056594414798697935, 0.02472298649335625, 0.02620667540898308, 0.0298066216718428, 0.046423120150716216, 0.04779210758786902, 0.05080574509096935, 0.055626813211038253, 0.06191509619698638, 0.06605733273207279, 0.08699653679916555, 0.08777952393945766, 0.09282361775646929, 0.0937842391356279]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.463131788218774, 0.4044003274436958]","[423, 386, 892, 277, 754, 366, 663, 499, 426, 998, 784, 825, 408, 505]","[0.02094064951714789, 0.021837651762657135, 0.02345733738684284, 0.03188565710951608, 0.031933372135136695, 0.035865157851715866, 0.036392269601287906, 0.04015356859139495, 0.046395200758203914, 0.058800367530110295, 0.058934794188360014, 0.06368077494124746, 0.06517988830409058, 0.06910126865893691]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8793054609357291, 0.7556934869385535]","[865, 140, 191, 492, 930, 902, 463, 609, 174, 132, 781, 621, 113, 108]","[0.012032283836697777, 0.028550641023822012, 0.03706863871798744, 0.040560604356385054, 0.04529248122208017, 0.057974214027679695, 0.06116232142772912, 0.06471269226091594, 0.06640309643382987, 0.06827658632305696, 0.06877352518855638, 0.06956308412768622, 0.07780143173070278, 0.07853543371940738]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.27218801212066435, 0.6406320486495412]","[796, 788, 900, 487, 374, 763, 80, 756, 867, 972, 632, 42, 1000, 700]","[0.023945397405810354, 0.03463163611891278, 0.038464960814035776, 0.03979906206094021, 0.040410042892111926, 0.04779792186961459, 0.049948461044235344, 0.0507822180110023, 0.050906694316975226, 0.052194532498345256, 0.0523415292393834, 0.052999397314760416, 0.06434431844790889, 0.06593669596719773]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6942063217277851, 0.6046401972188482]","[161, 428, 525, 300, 247, 147, 151, 684, 455, 65, 842, 661, 246, 943]","[0.013586175600548298, 0.019761394466570482, 0.02508030455112532, 0.032842407647240224, 0.03399516491125785, 0.03537381048887644, 0.03982129159719109, 0.040014479648305006, 0.04215442008824009, 0.04422184796723354, 0.04605561157658888, 0.0476233838738123, 0.04949845520605165, 0.05011597167579435]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8957288983896836, 0.3187669488301079]","[780, 245, 728, 730, 791, 907, 849, 249, 200, 521, 458, 467, 691, 488]","[0.005191085967340843, 0.02925284245302727, 0.030559216050464185, 0.04114675086707254, 0.043323584910332114, 0.04440035246745473, 0.046658616544877886, 0.05152209467143866, 0.05652297005877209, 0.0585148860797679, 0.0619296161701065, 0.06241878827163165, 0.06270103722448254, 0.0656253659720162]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.44303584155982045, 0.9624502161645775]","[384, 23, 725, 67, 767, 311, 579, 549, 6, 869, 594, 745, 141, 814]","[0.024082010587780103, 0.025129663505496166, 0.026890723769407484, 0.029713264070363298, 0.03308026237082088, 0.037945641224972085, 0.039072931386796815, 0.04107332428851713, 0.04262411381389904, 0.045873145751271986, 0.04958889477806631, 0.05044900405377704, 0.055141104184712894, 0.05953388649853799]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.20619108625098814, 0.2673247941967376]","[69, 462, 228, 894, 207, 854, 453, 896, 73, 431, 144, 582, 128, 960]","[0.02552974900607161, 0.028780148667712703, 0.0335499459888213, 0.03704237154900149, 0.04243130135669077, 0.04597945894376105, 0.04691520984052405, 0.05436539926219987, 0.05810506789244502, 0.0581080968064016, 0.061061654539934916, 0.07084229236661349, 0.07243503651328427, 0.07340153154302059]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5150095516591833, 0.07666633975457204]","[819, 474, 682, 693, 984, 544, 828, 199, 574, 303, 31, 156, 795, 665]","[0.01591495930072155, 0.028632148253024185, 0.03333996420083023, 0.040791719205306914, 0.04542630040615376, 0.04645822735530506, 0.049970806273245565, 0.0520101298030055, 0.05282622855035441, 0.05371371160780969, 0.057910690133635444, 0.06456288597269418, 0.0671419393816633, 0.07779578109418932]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7902598986367654, 0.3705829398236863]","[572, 190, 704, 808, 979, 309, 102, 433, 690, 811, 413, 989, 204, 687]","[0.02705423468527134, 0.02920800515391134, 0.030902314066920334, 0.03196429677869579, 0.034157885168864414, 0.040167801671589266, 0.04022584562979184, 0.04204057696351329, 0.04527392301229336, 0.04576687808049717, 0.04803410210595128, 0.049426947712870796, 0.04961556503350591, 0.050217981690614755]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9402691389832601, 0.5422925142237592]","[159, 494, 76, 889, 337, 580, 575, 945, 334, 57, 997, 84, 271, 495]","[0.030648828870572437, 0.04050510296958439, 0.04053700513778126, 0.045643389601927355, 0.04599247007640424, 0.05647959848579021, 0.05675371263907662, 0.05736930157575085, 0.057525617857402365, 0.059752134630511405, 0.06302454781400754, 0.0641838926601737, 0.06527297811270619, 0.06606195199426844]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.12893160590182495, 0.2727777927700765]","[126, 135, 431, 582, 714, 854, 157, 287, 960, 206, 734, 630, 38, 267]","[0.0050667076133811455, 0.012095394177017249, 0.03328061769924145, 0.033913302790561116, 0.04166439235412221, 0.043744250350975816, 0.04781859630414023, 0.05150098272635519, 0.053987190488269506, 0.05812733848394926, 0.058157608803957456, 0.05908013967245664, 0.0602638704275847, 0.06464361767990953]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.02968780292614215, 0.5568073016762616]","[920, 171, 173, 472, 804, 990, 124, 209, 93, 164, 178, 895, 54, 154]","[0.0063789834726011825, 0.010242326942083813, 0.03434310421273968, 0.0379056762022014, 0.03987009782508738, 0.04456752649285014, 0.045928654929008474, 0.04788811164954506, 0.04824640746617692, 0.05012528585039602, 0.05362992137793606, 0.055748831808664086, 0.05594378464297737, 0.05971256259745403]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.013003469548244384, 0.7712847625887888]","[270, 550, 534, 405, 864, 656, 857, 515, 887, 837, 933, 17, 633, 87]","[0.010346405590186441, 0.01699530820125289, 0.03231187628427329, 0.035563903937993496, 0.03698028220672527, 0.04987789518443758, 0.0509176454278045, 0.05991891333976987, 0.062157875605138815, 0.0629346797507139, 0.06295683103710295, 0.06511116636299126, 0.06842622537890465, 0.06987274973839279]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7696932129633725, 0.9828937663764196]","[383, 885, 390, 133, 833, 830, 30, 163, 962, 464, 130, 83, 145, 528]","[0.0037280527416187173, 0.0130526783973081, 0.03447868477727542, 0.03654653065552269, 0.03826084136464949, 0.058332367366548094, 0.05855906333538173, 0.062036126296944646, 0.06821791453537904, 0.06960690390842099, 0.07395507419700324, 0.08481421583702374, 0.08884755600663323, 0.09214773161335829]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5702213017472684, 0.3092861552379782]","[517, 671, 797, 935, 5, 482, 165, 104, 444, 146, 122, 188, 79, 45]","[0.014390627714934422, 0.026614184687446512, 0.029000262107675107, 0.029329679309408295, 0.032911373776113265, 0.03641500180352458, 0.044267214181136924, 0.044828584555680555, 0.04603294027515837, 0.048315533559653234, 0.04960764312608221, 0.05116421340135406, 0.057928332503845485, 0.058467860665347635]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5815631448646978, 0.5985756953679094]","[294, 14, 764, 829, 268, 577, 772, 406, 470, 196, 842, 460, 759, 90]","[0.021684987297387392, 0.023391666900961477, 0.04152048641363606, 0.047385545413828646, 0.04831289053632169, 0.05638773585937725, 0.06121855993453394, 0.06466736615260224, 0.06650631618103033, 0.06879239440690262, 0.07082398522652808, 0.07098956255373841, 0.07221666543953217, 0.07922387449995502]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.04112501422566628, 0.4644445567461356]","[607, 563, 361, 154, 722, 54, 93, 218, 124, 381, 508, 233, 940, 280]","[0.021361042441002842, 0.02287664282791302, 0.027497749438092616, 0.03377342416978468, 0.04319474107724869, 0.04452987624207019, 0.045257059753821494, 0.05304473283721428, 0.0537029299576435, 0.05721514701851984, 0.05982017230772161, 0.07677637854415018, 0.0778159219693318, 0.0779672717587478]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.0933773847342213, 0.7901657335357102]","[17, 857, 125, 115, 134, 405, 887, 798, 71, 457, 81, 509, 837, 633]","[0.021027383971446927, 0.03236098098931562, 0.033602547866658394, 0.03427253101015223, 0.04650774903372518, 0.04904368512611487, 0.050178831884258555, 0.052474073835389067, 0.05594087517996348, 0.056672717851811376, 0.05825718207439231, 0.06414452653280722, 0.0659125933727376, 0.06914455380769753]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.17073625243754242, 0.5015819920069728]","[592, 768, 961, 751, 208, 486, 301, 66, 588, 43, 858, 675, 201, 968]","[0.0251103188965205, 0.03196196428400155, 0.0343641921705132, 0.03467407280657686, 0.04192654642115778, 0.049516677109933904, 0.05671069007322042, 0.058581173339559506, 0.05996717369418176, 0.06762540931246139, 0.06940723960404932, 0.06990225946410175, 0.06997612196649751, 0.07088417927110158]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9958346932483411, 0.5274040660477324]","[76, 889, 159, 343, 855, 324, 494, 57, 580, 556, 337, 945, 84, 775]","[0.018237387318551294, 0.019925078984466504, 0.032677440184858866, 0.046504708962307836, 0.05415869442024311, 0.057525617857402365, 0.060710009610958404, 0.0813316654406682, 0.08343869187890313, 0.0944385351589405, 0.10192182953497254, 0.1026401680183698, 0.1028466941892263, 0.10447423087326249]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.014095421562810628, 0.015569129015329142]","[368, 627, 1, 12, 355, 153, 46, 192, 927, 367, 436, 489, 827, 353]","[0.0031486897474629046, 0.003735373652930074, 0.021001873424276, 0.03141604539994309, 0.038241419713360564, 0.06293988989110799, 0.06392025737266503, 0.07216509362178851, 0.0730837833878437, 0.0744626365498135, 0.08974117331537598, 0.10042204760520947, 0.10906674716326961, 0.11091489597353502]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
