POS,NN,Ndist,Nweight 
"[0.2510749401939788, 0.3209048577422353]","[996, 326, 2435, 3518, 4292, 3574, 4981, 1001, 502, 4175, 2065, 2966, 254, 3116]","[0.0044773738384420395, 0.005016777172044456, 0.005913937012834971, 0.008742950961906918, 0.01431113279985025, 0.014490097383403927, 0.015546628100653674, 0.016421825473406388, 0.019740483774989596, 0.021009825415472236, 0.022547556335335978, 0.022868046925188536, 0.02384801065065053, 0.025643457411381906]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6032289576669032, 0.6622852360589756]","[1234, 2138, 2433, 3358, 2803, 1927, 3872, 1850, 3968, 3241, 1161, 885, 624, 1617]","[0.008211058087617792, 0.0100830865462667, 0.010442331173606673, 0.011635747978287564, 0.014573403261071672, 0.016339512649825923, 0.017583701102828045, 0.018984605368235662, 0.024701647076747095, 0.02704694539032735, 0.02901474636424578, 0.032033695422366594, 0.03243812682093261, 0.0354238988738361]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.636403169641851, 0.23628245007174065]","[61, 4129, 2733, 1424, 2648, 3593, 2914, 4604, 3561, 3743, 1272, 355, 4906, 4862]","[0.0033279003330389514, 0.006628674810204675, 0.009381453598807508, 0.009791915609625881, 0.009940798377369862, 0.012641100883765742, 0.013564408032809854, 0.01366080126523584, 0.014355794607065172, 0.017777659738834585, 0.019820584198442983, 0.021839689783224148, 0.023541734076176338, 0.026053780570606994]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7964134318882212, 0.21322163074612]","[1582, 1530, 4361, 1860, 179, 3824, 660, 2508, 4886, 2431, 951, 2882, 4541, 223]","[0.010308763189045578, 0.0110826203495957, 0.013662641627338889, 0.014396150969879758, 0.01487794257999688, 0.017928505310106816, 0.018079087040746785, 0.02030866619381731, 0.02221063185310118, 0.022616258027174683, 0.02344841447166674, 0.024769250088605397, 0.025025110260248205, 0.026875392733245]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8834620788229165, 0.2072232385532473]","[1275, 3402, 1137, 2585, 3796, 261, 2410, 4605, 4227, 4478, 2283, 672, 4392, 71]","[0.0022166693744424155, 0.008051355643121434, 0.009354952940703156, 0.010108778389886252, 0.012209700316105894, 0.02260920286529941, 0.03163045701204617, 0.031886137710803966, 0.033264193714543276, 0.034375984476362184, 0.034895589591547774, 0.03522374263557088, 0.0353135977353902, 0.03653974392127773]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3925681054276948, 0.8502663639807716]","[886, 1935, 2581, 1075, 1057, 1231, 2014, 2577, 3632, 4761, 3926, 881, 2276, 1969]","[0.004693168143497162, 0.00538895031458979, 0.0055495511039285895, 0.014395077677420905, 0.014548021969610157, 0.01689584565665627, 0.018374643075826685, 0.01876594113118678, 0.02005606064401724, 0.020096684931776063, 0.021583139233706652, 0.024760310193991247, 0.0263419086517554, 0.02681952154394267]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6643661560294664, 0.6455601682548194]","[156, 1204, 4998, 2488, 354, 3324, 1699, 2679, 342, 4611, 1615, 1094, 2217, 4247]","[0.010521902392389959, 0.011212317110836662, 0.015552556571348073, 0.020670364931972978, 0.022318275780814092, 0.0226180404151521, 0.02572395248934325, 0.027623257177260097, 0.028383972667455626, 0.02891225290483139, 0.029344792174261447, 0.029560658034966044, 0.029864530248184917, 0.03290141154371157]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.31103070449631576, 0.12735821942069758]","[3572, 2771, 2089, 162, 2023, 3398, 3063, 3317, 2088, 3032, 519, 3297, 2951, 3494]","[0.007411243584502982, 0.009485775499588813, 0.014625863992809726, 0.01642558818069916, 0.01952564322577805, 0.021131521472234335, 0.02314561326827509, 0.02720671183419841, 0.027435886202525534, 0.02946681541949936, 0.02996252816488904, 0.031205642192785557, 0.03263805477287276, 0.03556834163024421]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3750676404698209, 0.9484688551600317]","[3017, 92, 163, 4766, 1088, 2689, 4524, 2107, 1466, 4598, 256, 1876, 4727, 1062]","[0.006710209984449074, 0.013175520695346568, 0.013505411284086548, 0.013701528836211367, 0.015677389259927357, 0.01687621750585569, 0.022912702641560274, 0.023086728007110438, 0.023534460299954315, 0.026562825003009837, 0.027199818285319678, 0.02999608033080284, 0.03002872258919157, 0.0300982009370798]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5803074108035983, 0.7209194733967165]","[509, 4633, 2991, 4359, 2322, 2810, 3727, 1916, 1346, 3160, 3537, 3522, 2877, 3332]","[0.0031915794517514847, 0.004013895963571222, 0.009061263038526427, 0.014021571268772631, 0.015694151527251343, 0.017013075972086473, 0.017432821863791203, 0.018006060612090004, 0.01855099517410417, 0.018605203676560492, 0.019440634726549028, 0.022781125535456314, 0.023788883193885457, 0.024666926677987797]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8487856381558986, 0.8892078470069642]","[1264, 1462, 1147, 3070, 4677, 393, 2173, 1684, 4773, 1499, 3961, 4154, 1750, 4637]","[0.005872948806814837, 0.011855020833031521, 0.012524125525647937, 0.013521030764935472, 0.02293027684692327, 0.024505269931459173, 0.02468587813887635, 0.025712098158194356, 0.025860774145860934, 0.026594672006461602, 0.027248384828347835, 0.028395209467745847, 0.028579073507585023, 0.02996769824246043]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7620622855761889, 0.2875611848538776]","[4078, 2357, 1524, 1893, 4237, 901, 4899, 4798, 416, 2808, 1599, 4888, 491, 4846]","[0.007815749401316166, 0.010989853109453584, 0.012503475910802107, 0.013005784037954686, 0.014213319490381394, 0.017562582801147083, 0.019041761227218276, 0.02116301865626478, 0.02123805574168921, 0.0248678158540059, 0.025695989932971165, 0.029102258686182114, 0.0316767950930333, 0.03241406303842095]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9453159010665825, 0.8322582639670651]","[3925, 3040, 3567, 2527, 3400, 434, 4086, 3009, 4278, 4466, 730, 1559, 446, 3320]","[0.005136690809170759, 0.006557412515843357, 0.01518196681780816, 0.017524839811627762, 0.01871385857752058, 0.01919741615632146, 0.01933829631283791, 0.02155138239850713, 0.021709562127918487, 0.02350254126072974, 0.02360715120046537, 0.024179433305233068, 0.0247335626618782, 0.026378110526939485]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9427573190637868, 0.8977220602907207]","[790, 2894, 1249, 4670, 2477, 3408, 2973, 3210, 2406, 3949, 4989, 3221, 3365, 3581]","[0.0037636797754996196, 0.009738992401548772, 0.009887501930382079, 0.011007014207581326, 0.013209945377421027, 0.015357496225237655, 0.015393046718758014, 0.018843911553471367, 0.019342832831008405, 0.019523724139836687, 0.021846252906736214, 0.026823025933529275, 0.028787979448085185, 0.029323641116202254]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3797314416731048, 0.42757543749116933]","[4072, 4831, 2157, 4096, 2134, 2661, 4883, 442, 3251, 4673, 587, 4396, 4748, 1556]","[0.0070350439522033435, 0.008041080283027021, 0.013261341931988097, 0.016527156863572822, 0.017867724729387142, 0.018508077846301606, 0.019128589708922967, 0.019255878046211455, 0.019296173840566803, 0.019396729395395298, 0.021052502814513405, 0.021348363924214124, 0.021928332725357005, 0.02388719028310284]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3026126952594198, 0.24160372250201256]","[3395, 132, 4300, 4404, 2798, 4628, 2018, 2731, 4105, 871, 1449, 2105, 4467, 2701]","[0.014219510153331396, 0.022174414873276913, 0.023271200503060478, 0.02391005723685411, 0.02400660054516139, 0.025763777600386256, 0.02739978008360823, 0.028074217414232435, 0.029306647497506944, 0.03304487038621854, 0.03437548139806209, 0.03570708900113176, 0.038045571630673736, 0.038356638342669745]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5692565082727831, 0.3748545456993174]","[2495, 1481, 298, 678, 266, 3782, 3307, 3127, 2654, 3450, 93, 2494, 4638, 19]","[0.01206616648379922, 0.014407056465444034, 0.015628907808020218, 0.016169252647716206, 0.01630670016014742, 0.01634372436831905, 0.01653908390482167, 0.021592084926313544, 0.02167157490660913, 0.021936166624519048, 0.022760100539114238, 0.025483711439022456, 0.026010385906879877, 0.02633502878409631]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.752823559554579, 0.922252347948044]","[575, 2000, 4975, 4616, 4235, 4230, 1440, 1181, 3858, 772, 1134, 1640, 2690, 4437]","[0.011798183213545487, 0.017857478015898424, 0.020004545830230556, 0.02007722184091651, 0.020653462711199323, 0.021638537876245516, 0.022941466720420776, 0.02345856550246477, 0.024010082000734026, 0.024229565948661262, 0.024776382746465254, 0.025373424920491387, 0.02608002506662464, 0.027851113989692568]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9816017683874785, 0.04583198427044455]","[4964, 740, 4356, 4423, 3794, 1340, 1212, 1955, 3965, 1069, 1329, 3168, 461, 4038]","[0.014076177199398056, 0.016148871002096186, 0.016661728156488555, 0.017180285839278348, 0.017301516140716927, 0.0212195046353362, 0.02160442411255837, 0.0222173364198502, 0.022323699996378583, 0.025005443030715637, 0.025824424149380652, 0.026218491413090864, 0.026407411628183934, 0.02659473765102432]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3070468658966117, 0.5749342737967432]","[3637, 1157, 2054, 3820, 3658, 1824, 4835, 4551, 4952, 1980, 3342, 3628, 196, 60]","[0.00253448310929842, 0.005050067158358425, 0.006051377606142002, 0.008534140539045353, 0.008837140740358086, 0.01866267952840547, 0.01878197906029861, 0.022672634446535046, 0.02961834097142551, 0.02971683284122803, 0.030292147456696804, 0.030343735449406474, 0.030745693870965835, 0.03150201981904711]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6870280368174122, 0.9054844579414136]","[400, 1960, 919, 1761, 2979, 3886, 1226, 988, 4901, 4624, 167, 43, 4707, 3830]","[0.0054887258906003425, 0.012590254797739004, 0.014242931410036117, 0.016109441272135032, 0.018533983775604675, 0.018571885879117834, 0.019132015057135677, 0.020188766734961252, 0.02052692834402835, 0.021679344384620373, 0.021860782144555075, 0.02341309889913983, 0.02417420095423197, 0.025505910570845756]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.09207901693076359, 0.4798110420371061]","[2911, 4338, 3549, 4220, 1480, 4504, 4543, 2058, 1940, 3200, 2461, 2278, 4183, 625]","[0.006092739555268081, 0.006371243112781015, 0.0066235126360942465, 0.01208187153261145, 0.014445413210616976, 0.016929698257280235, 0.017493519294115543, 0.020444792733062756, 0.02151270513894316, 0.023050678624809216, 0.024237385396942642, 0.024650789233824834, 0.024974484464668392, 0.02800049102835098]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4941560410393778, 0.6604110451184376]","[2839, 4517, 2348, 721, 3702, 922, 2376, 2748, 4562, 3667, 3115, 3686, 3015, 3810]","[0.00785154347234007, 0.010715099523798215, 0.012752062679402786, 0.018767061958256098, 0.020179154581958323, 0.02027550139392393, 0.02085283001929903, 0.02135539607659762, 0.02180935775211571, 0.022274941340999093, 0.023030554342839394, 0.023349903035347442, 0.026494785877777465, 0.026514112423861567]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7853401292326297, 0.2660772061238491]","[2739, 4846, 4583, 960, 3257, 3627, 4237, 1255, 1483, 4798, 4888, 1029, 2478, 4078]","[0.009243861959424234, 0.00961659485994469, 0.010390672444867577, 0.011800045498705246, 0.015554335346799718, 0.019247056891385204, 0.019956483514144648, 0.020846948236112592, 0.022162338196803272, 0.022254632799706416, 0.024041398846063752, 0.02643693168130522, 0.02658954667833728, 0.028572173693641453]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.033884291005683576, 0.09517585617102575]","[607, 4924, 2206, 3647, 2201, 2379, 3406, 2829, 4318, 4856, 650, 3684, 676, 1108]","[0.005853642051105202, 0.0077512369243395995, 0.011611404959432676, 0.014020843656375159, 0.017236282978167157, 0.01763881840082467, 0.022002459600076917, 0.02419777442479354, 0.02460256016902687, 0.026695518054894837, 0.027099065840258948, 0.028109599002653946, 0.028406410016193994, 0.02845846968450387]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.10516174958308777, 0.8358479556542139]","[3461, 3460, 715, 4098, 384, 1344, 73, 3975, 3113, 4381, 4913, 1792, 1317, 4499]","[0.005261188299655393, 0.0070895273483809395, 0.013724998256352153, 0.016203140916303448, 0.018125520621693356, 0.018980959952819842, 0.01898971295908581, 0.019447578730805687, 0.026081151497497266, 0.02720861182030421, 0.027504766454468615, 0.027862407704316475, 0.02919141836306358, 0.029549741219821974]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9959790019016984, 0.019896008242665908]","[3386, 3255, 870, 1955, 3941, 2736, 4423, 3794, 4073, 486, 4964, 3570, 4038, 740]","[0.0004430201338972422, 0.0006405644887576355, 0.003210296590913035, 0.012474223256986529, 0.012679048341259512, 0.018540159114805024, 0.0212464503107328, 0.022070548024812647, 0.028531582922544936, 0.02965433688410377, 0.03200343330650868, 0.03235835724065682, 0.0362977346965838, 0.03671677933452949]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9829947309172422, 0.43961698527059123]","[1217, 1347, 3798, 2664, 1078, 457, 1345, 2374, 47, 2828, 1022, 2204, 3137, 3090]","[0.0009637578934840453, 0.004598290188911836, 0.016846019296564367, 0.020277959144973656, 0.02160369629208037, 0.022773938484776924, 0.02647711558078094, 0.027371342453382273, 0.02965987944193839, 0.030174240913692103, 0.03204485486268268, 0.034469613498834366, 0.03461215175171965, 0.036227186753309805]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6072942010749421, 0.7628022237135845]","[858, 934, 1187, 1284, 3588, 3275, 648, 375, 4825, 2484, 1901, 4152, 4626, 4686]","[0.009091689047062534, 0.009719372412075997, 0.01584294310101961, 0.016290539465123214, 0.01633626928001068, 0.019204360760123336, 0.019697579418948195, 0.0208709553978015, 0.021619534753967294, 0.02437359690429638, 0.02456526091846089, 0.025944609808661086, 0.02674225266515861, 0.02988512352046396]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.17019403482183537, 0.283027575426691]","[3776, 1116, 3730, 4179, 3143, 1581, 1172, 3952, 3645, 1863, 284, 2762, 4284, 4360]","[0.010082519197387025, 0.012684689152956338, 0.01658825228913089, 0.01706362283078524, 0.018338448695080667, 0.018474931758890055, 0.02393080888209741, 0.024370976153871817, 0.025893767033456992, 0.026488149695317677, 0.027324664540978608, 0.02876747940832463, 0.029591410531692487, 0.030517273004463698]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.36201140915607244, 0.6611995837552633]","[4802, 1613, 4488, 2256, 3851, 1503, 211, 2525, 4852, 2335, 1669, 2776, 3331, 2050]","[0.005255462788835409, 0.005757780980681756, 0.021508647219955667, 0.02786775328136042, 0.028059391276209742, 0.03124419165870135, 0.03180477887456674, 0.03220284844268998, 0.032214036346736176, 0.03226903358947439, 0.03279708852125925, 0.03305716134337789, 0.033171655359187924, 0.03384971553876631]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.45827195418359534, 0.6262592386221825]","[3935, 2975, 3713, 4887, 90, 632, 2823, 4840, 1460, 1830, 738, 2482, 2984, 3015]","[0.0069475397992056105, 0.014489336178984326, 0.01691251273631141, 0.017003109369893795, 0.017482366164818106, 0.017948000850480105, 0.01993179705580643, 0.02013038211208174, 0.022560326018455923, 0.023308233427779487, 0.024084925274668836, 0.025980772693140128, 0.027611531771782646, 0.027701623894046925]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9796461813112185, 0.36754789255086495]","[3552, 2090, 21, 3444, 1732, 1381, 4965, 3019, 2906, 82, 170, 4476, 1801, 431]","[0.005293794561816849, 0.012015783352533588, 0.017159580185197833, 0.01801282461446823, 0.01919640348617081, 0.019920200628096657, 0.020462128494250525, 0.02173226336475916, 0.02182381680606935, 0.024933063292903606, 0.025204488992644252, 0.025844453951661153, 0.02614725694769163, 0.026575162016102792]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.910661431237195, 0.15487457638763968]","[4163, 2024, 1326, 2603, 3863, 2093, 3372, 1224, 517, 2128, 2283, 4046, 2544, 4392]","[0.004653637102749795, 0.006686749815899777, 0.007471229752268827, 0.009686225945705972, 0.011853042914761875, 0.015177696542064715, 0.017736709481413725, 0.018489487865321515, 0.021051164395501934, 0.02132014813634456, 0.02409934567637573, 0.024486104320941567, 0.025533967492372692, 0.026131225764648172]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.2316226734627268, 0.3242658127682442]","[1001, 254, 4380, 3574, 3518, 2966, 468, 996, 326, 2708, 4854, 2435, 4347, 2065]","[0.003553725896046837, 0.005264418336149276, 0.006707384026648724, 0.009949277575448601, 0.01115650468774777, 0.015220960230613591, 0.019740483774989596, 0.02025349078345001, 0.022025004734718186, 0.024552422386823373, 0.02516958028209609, 0.025653529651002448, 0.027617460707917752, 0.029241625882193683]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5576041477964476, 0.8229285687613078]","[2385, 3222, 3903, 3510, 1101, 4876, 4753, 1951, 321, 1431, 1443, 3553, 2034, 2130]","[0.009047948712990035, 0.01554880330450162, 0.016494342391524173, 0.020558522317241236, 0.020834749220134466, 0.021150769026689543, 0.021311989703882078, 0.022217114450649188, 0.024117455697313817, 0.025619212435062728, 0.027076490447605763, 0.02953155348337947, 0.030444696885136284, 0.030537503620867913]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6295355291896371, 0.3404691241404857]","[2707, 1252, 2453, 2918, 4717, 4520, 1363, 1429, 2170, 1294, 2960, 529, 141, 3507]","[0.010997939628394057, 0.01124182324780138, 0.012537413218447289, 0.014943843534984293, 0.015855004389291976, 0.01653503698413496, 0.020159166700065942, 0.02042410453648204, 0.02153921318465071, 0.021792700489739962, 0.027147028415233976, 0.02719387838068935, 0.027426047308127314, 0.028240588343375908]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6022507528124178, 0.101420731547467]","[4962, 4028, 401, 3023, 1446, 3314, 3871, 4344, 4815, 4330, 4307, 3477, 4398, 69]","[0.0035846450158522323, 0.006236497619025847, 0.008967025769308435, 0.010449274158558208, 0.010595352883762127, 0.011892856782691395, 0.016310705032937006, 0.019013867289307353, 0.021622500656490257, 0.022170676429123744, 0.02395736848297257, 0.024656011262988185, 0.025539284340716582, 0.027383945188024023]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.21208927927360133, 0.8062580891371458]","[4667, 2331, 3381, 2564, 4858, 2196, 3273, 425, 893, 2422, 3865, 2425, 1840, 352]","[0.004775278684048142, 0.008430488169797863, 0.00852348682094768, 0.00946636846617643, 0.0116445744259317, 0.014682116711602845, 0.01892392403284728, 0.020836977704847597, 0.020918820384618054, 0.02143454594798126, 0.02396515150225639, 0.026724053274139552, 0.027904674611382477, 0.030409109472745284]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8465464005102155, 0.1058088356230178]","[849, 4579, 1046, 3044, 843, 2675, 4544, 1637, 2594, 3546, 1704, 4204, 430, 127]","[0.003880093491201414, 0.013697007338243685, 0.01411725105077388, 0.017991072497314388, 0.018634247700141087, 0.01869556450760406, 0.018959300243034, 0.019030337558920998, 0.021304053657944855, 0.021665308531840226, 0.022181391165842147, 0.022294742801561754, 0.022504201286126808, 0.023156000799941893]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5088028015552053, 0.712963075739781]","[3696, 3947, 2236, 4967, 3134, 2485, 2963, 953, 4655, 1081, 686, 14, 3810, 3978]","[0.00404700464212883, 0.005024261392702894, 0.015357450589972118, 0.020261587651167343, 0.020372590101755617, 0.02103897777007895, 0.022854956586912667, 0.02569435755269936, 0.026209514335356083, 0.0286419515425655, 0.0286495577714085, 0.03031511865444478, 0.03210461805850332, 0.03290962901398352]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5777138356766717, 0.7227794592724236]","[477, 4633, 2991, 4359, 2810, 1916, 1346, 2322, 3160, 3727, 3537, 998, 3522, 116]","[0.0031915794517514847, 0.0036260339153517734, 0.005885612892415959, 0.010837155576653249, 0.014195209540502815, 0.0152506021921805, 0.015472312649040464, 0.015870822220181442, 0.01631355260197439, 0.016963949292148617, 0.018605339770620233, 0.02469714823627414, 0.025548891978340964, 0.026662406465051355]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.16640156886240742, 0.5643221747833027]","[601, 1133, 2296, 1873, 2522, 225, 305, 531, 3035, 188, 2133, 3333, 3999, 1787]","[0.0057522640317802754, 0.007130385139774467, 0.009299434553442676, 0.011876032455852767, 0.01365124546097545, 0.020125961750056834, 0.020723280427419864, 0.020800260361065515, 0.020868242170356797, 0.02342105526470453, 0.023891685894516262, 0.025717601167230538, 0.026264762313727093, 0.02669391559942999]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.23294047045116317, 0.8619568808498315]","[516, 1770, 1470, 2169, 44, 4824, 1680, 3431, 2066, 86, 2063, 2559, 2436, 1109]","[0.006116774307120886, 0.007866370397494275, 0.009646433672666092, 0.011099647310609048, 0.013258382965576328, 0.01543554044391769, 0.01702757048531941, 0.02215416203060044, 0.02249722753397972, 0.02318400621999325, 0.024387689621119882, 0.025962957031977037, 0.03103606329602383, 0.031451449949393716]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7908429727426257, 0.006909631308717801]","[3258, 2074, 3828, 4693, 4465, 513, 3353, 3706, 2364, 4047, 4511, 1836, 320, 3673]","[0.007009149993562342, 0.015161384540010094, 0.01721925312960161, 0.018049305748721003, 0.02091579505530397, 0.021070079279261033, 0.029947974797643388, 0.030218127525067445, 0.036937449787031944, 0.03818434402442693, 0.04013134208894711, 0.0437558506782344, 0.04443458054163422, 0.044575167067761504]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8039449776011224, 0.023410713379972248]","[2074, 3353, 3706, 4693, 2364, 3828, 4511, 512, 1836, 1411, 4465, 3258, 569, 320]","[0.01001854289401572, 0.012075173919058595, 0.013114450426469958, 0.014350304010002089, 0.016241737448948152, 0.019291274722250694, 0.01937183485456898, 0.021070079279261033, 0.023417201403848086, 0.025312771931901165, 0.025323707769680567, 0.025479924704601503, 0.029985363793247358, 0.03011586288354597]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.028978319053094226, 0.144936810837886]","[4615, 337, 1687, 4493, 3228, 3396, 3578, 1422, 2366, 924, 733, 3406, 4241, 2148]","[0.005170934858176378, 0.01083300281142605, 0.0114269545220723, 0.018236646952212346, 0.019598564400617653, 0.021560414088865346, 0.02304950022358852, 0.026954806564258735, 0.02751514504262103, 0.027925631027902482, 0.028433147980632734, 0.02865917858000364, 0.03447073492168231, 0.03540241686984769]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.1361066919211863, 0.23495124007963064]","[4708, 4915, 2922, 1563, 3098, 3122, 2607, 1267, 4636, 3868, 3811, 4370, 670, 3879]","[0.011679879682953883, 0.014882899749427832, 0.019720960170712922, 0.022234124755872667, 0.022258279253197503, 0.02384093998995321, 0.024069060369549224, 0.024462533038252847, 0.024469708101622967, 0.024711329259191613, 0.027045659854638318, 0.02775331301563875, 0.02788222734473456, 0.027917506699779045]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.2381007120479437, 0.8652412125302666]","[1770, 511, 44, 2169, 4824, 1680, 1470, 2066, 2559, 86, 2063, 3431, 1666, 1982]","[0.004836778833037768, 0.006116774307120886, 0.009934974432249867, 0.010111152771894737, 0.011677395068969108, 0.013418642046257699, 0.01565827027448717, 0.016444970310394543, 0.021322884171709994, 0.02540302770273164, 0.025807555790196144, 0.026890084663505214, 0.027832535040573907, 0.031090861001205856]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8956092973128384, 0.14015775652974638]","[2544, 2093, 3783, 4457, 1399, 3863, 2603, 2024, 4163, 682, 501, 56, 2128, 2037]","[0.005154229062661732, 0.007199402369053305, 0.008628167580145476, 0.011650860653060393, 0.013745511641885082, 0.014135395466068684, 0.01447261099587212, 0.01817958157013839, 0.020052244134245254, 0.020358101611641678, 0.021051164395501934, 0.023526582532729993, 0.0237423240784843, 0.023859204068202126]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.796541391736979, 0.06692278162645315]","[3779, 3756, 2295, 2317, 1411, 4435, 1749, 4511, 3441, 3706, 1985, 4192, 3353, 649]","[0.00590621956604123, 0.009573279324360421, 0.010664469298976501, 0.014071025863519456, 0.023900979066287874, 0.02511898127545914, 0.028290568074948837, 0.03006228307879319, 0.03078828893127959, 0.0312704934075226, 0.0312781280066361, 0.03172388329319453, 0.032119738017249176, 0.032724823367125955]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.34092043170216546, 0.12527080437053217]","[2052, 3502, 162, 4363, 4613, 3225, 3812, 3573, 2928, 34, 1911, 2771, 2378, 475]","[0.01171412227370589, 0.013251480936390753, 0.014142093831630405, 0.015289947476228713, 0.020151496484840065, 0.021215452818118197, 0.02298138941481075, 0.023013255621470604, 0.023278734659637843, 0.024358737079941014, 0.028772626050416056, 0.028827876918903848, 0.029572821870070872, 0.02996252816488904]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3683637520066433, 0.8767726601605489]","[2057, 4316, 1752, 1323, 1631, 4890, 1683, 3680, 700, 1235, 2688, 1231, 4315, 148]","[0.001970875593654035, 0.018446153941222735, 0.018785141003565892, 0.019470768116990743, 0.020986233227086742, 0.024551674984576256, 0.026758243108526935, 0.02773848425581702, 0.02784277299455474, 0.028107091570383966, 0.028144316978964277, 0.028361977999023836, 0.029076435284037968, 0.029105197338417797]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
