POS,NN,Ndist,Nweight 
"[0.19948452204901934, 0.515604592985294, 0.2076547712998834]","[2440, 2242, 4800, 98, 3226, 1972, 1765, 3476, 587, 3707, 3259, 4185, 3750, 3209]","[0.020938335032999727, 0.03730052372458027, 0.04824861267790108, 0.05441382642301776, 0.06260165984093913, 0.0732546595148465, 0.07562552833211376, 0.07655335943658895, 0.07705295779593753, 0.07784919052885422, 0.08534669812617006, 0.0886614788848766, 0.08991826695155719, 0.0905371639570942]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9342729155628349, 0.19651823909346222, 0.6198959192124299]","[326, 1217, 3253, 3964, 3000, 1024, 2023, 74, 4488, 3502, 4243, 1906, 1994, 4173]","[0.04567499077994725, 0.048866869458431404, 0.05004509374038274, 0.06093940065848799, 0.06822965861725172, 0.08240480899045641, 0.08458276286221786, 0.08531877110616934, 0.09554629877380857, 0.0991690723704469, 0.09927016691994119, 0.09970654340963295, 0.1008044217134551, 0.10104630852771082]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3539697858649056, 0.4123482276645807, 0.16009844300136777]","[4574, 4568, 2251, 4329, 1576, 4096, 1255, 4591, 3655, 3868, 1071, 1328, 3714, 4084]","[0.028712148213283686, 0.06839404078426276, 0.07046362136663084, 0.07268038733817274, 0.07844278561243109, 0.07956399758177515, 0.08417768374224512, 0.08545083212020092, 0.08736803536442488, 0.08767592992954794, 0.08883247288337343, 0.09038217420398695, 0.09166176916061837, 0.09227002403361013]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6990261234793601, 0.542921220529606, 0.7482657906374336]","[5, 4504, 3114, 695, 2939, 1517, 4313, 991, 1141, 4730, 299, 768, 2040, 1056]","[0.04618199501495507, 0.05477765482267543, 0.0635823818237725, 0.06409275141595762, 0.06637407452786913, 0.06843343030720093, 0.06951922573807712, 0.07511104795139675, 0.0774250082199799, 0.07798551019494199, 0.08107676640976348, 0.0830399610786903, 0.08360186799236777, 0.08635805218631047]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5566110349201014, 0.5228166562825097, 0.6392171579903116]","[1201, 257, 3481, 3626, 854, 4459, 651, 4178, 2314, 620, 1085, 1489, 2706, 4059]","[0.0036105637642289143, 0.03272084337093502, 0.06183858295445837, 0.062297573986746235, 0.06647265123227439, 0.06888957259322744, 0.07285025723980498, 0.0809779945946847, 0.08181814713920296, 0.08252088449023641, 0.08255884136388528, 0.08360044018057271, 0.08390984821843352, 0.08715423232067329]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5878394584285576, 0.5076456425284408, 0.8284231299427374]","[1967, 2790, 3418, 2788, 2823, 1559, 2518, 4476, 1922, 1569, 2453, 1141, 578, 3723]","[0.01080546212952392, 0.026896198377856544, 0.038621648649211575, 0.041696896932946155, 0.042352512763129915, 0.049886235884279, 0.05313625558446109, 0.05370747039685858, 0.054086474894857746, 0.056070864289124576, 0.06631939308840332, 0.0739821703847521, 0.07671731647490537, 0.07699824344493177]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8856476089305318, 0.5142551620832791, 0.5059264867451883]","[4012, 2947, 1617, 3656, 4133, 2451, 4218, 4602, 1370, 733, 2448, 3465, 697, 2981]","[0.015284449149343243, 0.05354707692971116, 0.059702993754266374, 0.061670586109850684, 0.06355266433795448, 0.06408085162818512, 0.06840126829820638, 0.07402468946480753, 0.07431035423073007, 0.07607113299347011, 0.07623933929709167, 0.08439868915272568, 0.08518411013364838, 0.08549132686695068]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.552736934281033, 0.7698341052018423, 0.8612297833075819]","[4474, 3763, 835, 1586, 1918, 2336, 4845, 3895, 1054, 1384, 1759, 1661, 2991, 64]","[0.031643169511363145, 0.04351036613876978, 0.0440421627456982, 0.047591825148238044, 0.05050822402939324, 0.05572600116122965, 0.055865727922521126, 0.061220458514663546, 0.06132891668262597, 0.06746102412405197, 0.06872611905215317, 0.07315297077661896, 0.0777816017662817, 0.07963301174998944]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.02748056170177493, 0.3289539227035687, 0.6959977768495447]","[2846, 1293, 4594, 539, 468, 1072, 2998, 797, 495, 378, 4525, 964, 4016, 4079]","[0.0286300020409013, 0.06458930942773675, 0.06727670410473863, 0.06735435050279319, 0.06836085929902495, 0.06855026727138414, 0.06948203456691694, 0.08051071199532246, 0.08601142653277838, 0.08669461959654433, 0.09006830858656616, 0.09020596016223371, 0.09100962767645313, 0.09913730493070026]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8364720972673871, 0.9199976262036612, 0.5794631068539083]","[4830, 1674, 4892, 1554, 2463, 1560, 3892, 4928, 3547, 4364, 2009, 4681, 3947, 2675]","[0.03865418270517765, 0.04807099821332119, 0.057536091728206666, 0.05772669182175592, 0.05809333277874967, 0.05979583937715312, 0.0654470171656642, 0.07131797481872892, 0.07330606737114106, 0.07453939172916474, 0.08168026038270382, 0.08223930701809934, 0.08299235146350076, 0.0862363871758002]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8055380144978012, 0.058982816194479315, 0.045019238502831516]","[3489, 1067, 1480, 464, 4335, 891, 2543, 2858, 668, 4390, 1139, 961, 3361, 3177]","[0.037825555421020035, 0.058126054616675187, 0.05991949815824215, 0.061554624643413755, 0.06166677356714035, 0.06556112403272513, 0.06591223649164052, 0.07090619408565318, 0.0726787926549044, 0.07573814618693758, 0.08101540239630536, 0.08395420260454159, 0.08812902826272812, 0.09016909662060675]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6893787197784988, 0.7494441469585259, 0.23125081271978098]","[4266, 4713, 2073, 2686, 459, 1657, 2875, 3937, 2478, 4695, 2789, 4356, 3593, 479]","[0.023039013080217552, 0.04391508303208278, 0.04857224927883498, 0.05504840799142131, 0.05612454513542252, 0.062145158647203824, 0.06825305520414998, 0.06863760228789174, 0.06945558064231026, 0.07392163139388544, 0.07520481140357377, 0.07683363365402526, 0.0773258659039755, 0.0775322666809041]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.24851510951207811, 0.8326375392740724, 0.8490920200599176]","[2311, 3083, 2484, 1540, 2108, 4886, 316, 3136, 1086, 3799, 3968, 261, 243, 1406]","[0.03257042532910276, 0.042529061347076645, 0.047365817721508906, 0.05078775705902379, 0.07394271095123824, 0.0770247025700104, 0.07862241971602213, 0.07969596731997527, 0.08308437712335558, 0.08931625116818132, 0.09120209882285725, 0.09273217683103976, 0.09277926347251947, 0.09337951873172419]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6827209845845393, 0.05760077265927244, 0.6172993574083673]","[2305, 2387, 1048, 2851, 3135, 4295, 2759, 1889, 789, 4334, 4587, 3482, 2091, 4808]","[0.04097044927367435, 0.04887203433055455, 0.05469816510873561, 0.06100690037521389, 0.06575327042225122, 0.06806345295113352, 0.06987663959536723, 0.07081047113976773, 0.0740797227647649, 0.07575318127358054, 0.07800400559260548, 0.07881877012578216, 0.08472014835108975, 0.08892034442215062]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6780305033378807, 0.4401145008189482, 0.44182904224746755]","[3777, 4764, 2975, 4109, 1679, 820, 4120, 968, 4231, 4379, 571, 4237, 3979, 737]","[0.043968789348209, 0.05353409693931896, 0.05991701508502784, 0.060268220658288435, 0.06135882641006677, 0.062409290659295916, 0.06699437744353412, 0.06825373507713318, 0.06921655698715166, 0.07386908542927519, 0.0821580620969749, 0.09377986297315584, 0.09480737264934977, 0.09534199878529993]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.2673233465686521, 0.6902063349659323, 0.29022833592740194]","[770, 1240, 2914, 838, 888, 3740, 4225, 4947, 3732, 1731, 1203, 1392, 3281, 4760]","[0.035821579622191485, 0.035922252392649276, 0.03704137642771164, 0.03736207588496613, 0.04326445878648291, 0.04798151223132648, 0.05436978836200574, 0.05471264917642711, 0.05722326706737834, 0.06760559905772434, 0.06871872040647593, 0.07312483023718178, 0.08266886270716106, 0.08453409586840865]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8621511562603255, 0.10759422539107033, 0.5010007019672003]","[1917, 2308, 4110, 168, 3701, 2905, 541, 3449, 2555, 2819, 494, 2849, 677, 4342]","[0.044483467946669464, 0.04665948037615862, 0.05752983015942662, 0.06313600287113849, 0.06358791941878504, 0.06439763627109779, 0.06650782160971012, 0.07295827441731804, 0.07369927665502018, 0.07384061092348157, 0.07436414059624466, 0.08426422271639726, 0.08462867708107835, 0.08525218225630334]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.07448352389249235, 0.6888238539828784, 0.7164306080941124]","[436, 1764, 3314, 3739, 41, 474, 3694, 4639, 2660, 2146, 3622, 91, 103, 3665]","[0.023367028045509712, 0.045727691225039314, 0.05157443057945617, 0.05678623594951207, 0.06111497318214779, 0.06507797481913088, 0.0681251354203862, 0.0696951033395308, 0.07151070292104462, 0.07879999364781821, 0.07921540404402606, 0.08086744550767037, 0.08308434415017008, 0.08381142622157917]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.948812755333082, 0.7050725851343789, 0.9678965076562991]","[718, 1218, 2771, 1368, 2352, 3009, 2537, 3235, 3472, 2307, 3311, 3471, 251, 3289]","[0.04111666164099891, 0.06573391229061272, 0.07736590394999403, 0.09644451779484887, 0.09749786429617176, 0.09820565122876804, 0.09887173342774815, 0.10270623740470275, 0.10405236879610658, 0.10699508949886523, 0.1082286060909326, 0.10875480821262869, 0.1149995501842846, 0.12086382934355656]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.00349152932916319, 0.3624507839298914, 0.2523704967648073]","[2197, 3429, 3806, 4363, 156, 3058, 4277, 1051, 1734, 3527, 584, 204, 3350, 3344]","[0.019360760138731427, 0.03911439723217486, 0.09057044970975887, 0.09347353521044358, 0.09867523818732517, 0.09898740835506863, 0.10334277865275975, 0.10574353074533868, 0.10631614808863735, 0.10649586413413423, 0.11204822293677959, 0.11425909744504988, 0.11520848975362286, 0.11824591625421829]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6634696568357569, 0.6499365330794865, 0.4424674654857127]","[4405, 172, 4382, 4161, 2382, 1282, 1945, 1874, 4879, 1145, 1751, 1602, 850, 1337]","[0.04102506965361524, 0.052549411794900566, 0.05322223242300967, 0.06678106888635145, 0.06932575348113705, 0.0715360613604774, 0.07181513628341922, 0.0722001215541365, 0.07576596550340353, 0.07658605359932243, 0.07911073916447432, 0.0794543509214213, 0.07985556710297699, 0.08132206348642622]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6641630854926055, 0.9061534918787362, 0.39392785626401017]","[2629, 989, 3213, 1557, 393, 3617, 1215, 3387, 1952, 2736, 4829, 4515, 2627, 2319]","[0.023414582425629694, 0.056080021473782965, 0.058793750008046514, 0.06417081702672058, 0.06775941919287927, 0.07266667975487039, 0.07740142979481615, 0.07887712991290799, 0.08124134898584032, 0.08186939360978543, 0.08195871892184312, 0.08417030237078675, 0.08617803986970352, 0.08749036970296857]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7939930638394627, 0.26452032014216953, 0.8873637027447955]","[1950, 4662, 1807, 1565, 3792, 4149, 2519, 3092, 507, 141, 1908, 743, 1528, 4581]","[0.034683820662180884, 0.037551168778936266, 0.039736012203254976, 0.054350893382562916, 0.05950862712390144, 0.06349731599354529, 0.06832560475354592, 0.0686740878847894, 0.06879214165850214, 0.06966690968797269, 0.07609590405260123, 0.08139699811933356, 0.08292434482290237, 0.08680411279229076]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.19395593534894207, 0.2571172536002124, 0.6266027980449057]","[3800, 4995, 290, 1253, 1160, 517, 4200, 2954, 1887, 3837, 1566, 3373, 1378, 618]","[0.04172959895431159, 0.04740122086177314, 0.05676587704437927, 0.05722526616014502, 0.06506713918318231, 0.06571321690206633, 0.06574583848863534, 0.07425067561565053, 0.07646078433104113, 0.07871274702115594, 0.08011056893205326, 0.08020529824162749, 0.08164250561063639, 0.08449921936691301]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.40444593659556427, 0.13286427871344697, 0.17032106840905548]","[4899, 1772, 2809, 988, 1645, 3390, 3313, 1625, 3383, 2688, 3497, 3858, 664, 4630]","[0.031038104779368452, 0.050708105580699755, 0.051741385923093124, 0.0553230259612598, 0.05698101329785321, 0.06911116510438975, 0.07482040721978916, 0.0749274176003199, 0.07555589011350804, 0.07707373004912843, 0.07876280221137363, 0.07999014244716252, 0.08556362446568905, 0.08893876324408098]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7708334227198117, 0.968369176899257, 0.37147771168087684]","[4723, 1705, 1157, 989, 2192, 393, 2736, 4206, 4168, 3387, 2237, 3040, 2298, 2404]","[0.02556752431225978, 0.03535899363840426, 0.05202201151898588, 0.06988091172766824, 0.07033325402713984, 0.0770933160421491, 0.07998915463767549, 0.08648643215296237, 0.0905161303805411, 0.09566479204215018, 0.09877341202862787, 0.10320501777566578, 0.10342670200940729, 0.10484115267604961]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5534824010387741, 0.27768419353342233, 0.24246325503026012]","[4450, 3120, 754, 698, 139, 3986, 3274, 1146, 4121, 1785, 47, 3606, 1677, 3256]","[0.04196748985495845, 0.045674139337035374, 0.047137761865109845, 0.05022410157919647, 0.06396267799971699, 0.0716194504874258, 0.07369986130990969, 0.07565657184337497, 0.07912211734195473, 0.07974426835605423, 0.08241619537521927, 0.08288343025056503, 0.08882570027408931, 0.08917938683039943]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.36884761784332654, 0.6809033271203639, 0.373552993402965]","[3129, 3949, 935, 3796, 2556, 856, 247, 3807, 3019, 4276, 4613, 4104, 2512, 4108]","[0.037528037802293066, 0.04244708476315248, 0.04444053624586439, 0.04611026604607615, 0.050313317894854215, 0.05208301581140939, 0.0545053219974472, 0.05488715704504641, 0.06154393561738821, 0.06192133803029324, 0.062353893757571166, 0.07056620158822716, 0.07339276586698046, 0.07436552422095058]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8315624570275593, 0.9743456925486794, 0.2361608394726964]","[1212, 3646, 216, 1121, 1793, 2766, 3778, 3040, 900, 1744, 4174, 4187, 944, 1804]","[0.03488162472932862, 0.04751851546337669, 0.058763180440202664, 0.07274028967564376, 0.07289233229343908, 0.07351857307123014, 0.07468079726621017, 0.08381386126019176, 0.08509301165125568, 0.08685313257811228, 0.09115463130939963, 0.09118032567226586, 0.0944667908959729, 0.097738619355895]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.06693824258093428, 0.9061127871730333, 0.05484611183389221]","[4383, 572, 547, 1990, 3283, 1589, 4567, 347, 4197, 1112, 1352, 4865, 4573, 4871]","[0.037640449724096754, 0.04542008427609821, 0.05435848947611076, 0.06402939860364366, 0.07646595069494593, 0.07764304130934352, 0.07882917929710222, 0.08021495733685673, 0.08547502610296454, 0.0871306714241694, 0.08878551851674647, 0.09475468028162641, 0.09483230158184172, 0.1038474279046397]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.087192917412795, 0.7018781667950221, 0.7017993322430998]","[423, 3314, 4639, 2146, 1764, 3622, 41, 3982, 103, 4616, 3739, 3665, 2964, 474]","[0.023367028045509712, 0.0482417941052041, 0.051975068423263604, 0.056653369815790486, 0.057644823113224546, 0.0611654929439148, 0.061714873236152705, 0.06788671651810854, 0.0692477842829474, 0.07259195960182391, 0.07306583472148453, 0.07737914938514961, 0.07879069129041087, 0.07918322147465136]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.06776992794878944, 0.15519418258141215, 0.699094053654663]","[3782, 101, 4704, 3697, 3090, 807, 2704, 1609, 3033, 1058, 1689, 3109, 3291, 1942]","[0.033233699704176875, 0.04575153636368509, 0.06304860086149265, 0.063520404086726, 0.06652210051982116, 0.07425884365720577, 0.07751079638033317, 0.08194377391543022, 0.0824665754958115, 0.08517430331964215, 0.085702404056188, 0.08656214830262465, 0.08689587888411682, 0.08991780405553035]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7637511951912531, 0.8851295439648523, 0.19178438315680957]","[1936, 360, 3172, 3775, 4174, 564, 4699, 607, 1575, 1061, 907, 944, 1432, 4187]","[0.03564785090998632, 0.03575250883396127, 0.03743580243861779, 0.04202879606345774, 0.043092920841986834, 0.045342045404533814, 0.04565636609171229, 0.05725138888980525, 0.058515371266841684, 0.06155966430994019, 0.06968371070787646, 0.06999919890329889, 0.0767549248065968, 0.07811156923150876]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8652969115538887, 0.8581955481750948, 0.7455177386511427]","[595, 1030, 654, 2691, 916, 1781, 4825, 4338, 2938, 2847, 3839, 2149, 568, 2018]","[0.044473238409778085, 0.04697960989453279, 0.05581479541125201, 0.055833480108959, 0.06050340067699491, 0.06228476035650414, 0.06286078195002057, 0.06300725067370036, 0.06470796801321002, 0.07570434635129177, 0.07583803852516983, 0.07677726827782158, 0.07692907474975637, 0.08367070963227267]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.18965321051178807, 0.8649849133757738, 0.49005651970457764]","[3776, 1234, 4234, 2323, 4583, 120, 1639, 2145, 4875, 3239, 3736, 824, 4938, 4261]","[0.03130514120533767, 0.03655093980663324, 0.037587755403530605, 0.041926942694155936, 0.04812335374657524, 0.0529760400404064, 0.0662380973292905, 0.07081306220135651, 0.0721594768282295, 0.07249866689928736, 0.07629148146484563, 0.07688617878264106, 0.07776187631299267, 0.07868759996010859]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5239806035010498, 0.9913487256375368, 0.472926481111026]","[699, 4249, 4729, 3583, 4647, 722, 4924, 857, 534, 2460, 3011, 2119, 4998, 3959]","[0.027912860629756377, 0.05626446371732441, 0.06853151353702783, 0.07081621513386503, 0.0727005397105856, 0.0874250958308144, 0.09321767185633681, 0.09468183950559649, 0.09520228583158481, 0.09622411654094179, 0.09771757602464011, 0.09983702781965266, 0.10009024643426974, 0.10108609531886917]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.20417861405070037, 0.29745978682633334, 0.1606661593597284]","[1786, 3357, 4714, 917, 2254, 3863, 3292, 3025, 4519, 4047, 4849, 841, 2095, 2613]","[0.04444967702370697, 0.04730928906937742, 0.052801578327620606, 0.05654305222499012, 0.06220941803252853, 0.07279881199391562, 0.07283805297160939, 0.07761123522975814, 0.07813522230609263, 0.0797782405493121, 0.0834598002428573, 0.08574024057964932, 0.0897282629997305, 0.09301454563704228]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.2866885613427689, 0.009680714378568211, 0.3262728897170115]","[3927, 645, 948, 952, 3543, 659, 2963, 2071, 2927, 706, 4404, 1727, 1226, 457]","[0.030111321504330456, 0.03806568144444465, 0.042553946124108344, 0.04368628411421788, 0.047583873094228485, 0.06085256021733034, 0.06466144405184791, 0.0673295827129029, 0.07780254316670446, 0.08214177360030954, 0.09637821694268439, 0.10109682915953924, 0.10327232346740886, 0.10398475584347047]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.39457424582764467, 0.46085296792077957, 0.834944086834829]","[2435, 4328, 1612, 3996, 2482, 2665, 1763, 4436, 4374, 1027, 2285, 613, 2370, 1486]","[0.026774089047974074, 0.036665971589775165, 0.03847311127189743, 0.04351880839769476, 0.04775182000754874, 0.06039167764298385, 0.06251641812034632, 0.0633946055557833, 0.07028679246574447, 0.07231130609283375, 0.07544300851279158, 0.07551203059428213, 0.07733571555663199, 0.07891764856324752]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.46521888288081237, 0.4086980825652162, 0.1433600417655474]","[3067, 557, 821, 3575, 2062, 3286, 2263, 1778, 1561, 4487, 3773, 4319, 1071, 3797]","[0.021577371842886654, 0.026690422313509165, 0.02843875939783762, 0.028600399314911328, 0.030069330687279155, 0.05266192778870278, 0.053073593244078454, 0.06566001799284507, 0.06606552029303825, 0.07089793074214865, 0.07324973553002213, 0.07551093414772321, 0.07584627555709944, 0.07592905832019456]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4242092123516473, 0.9702503900815214, 0.4317600094957741]","[1263, 4348, 66, 1628, 3661, 4729, 4249, 2800, 372, 2902, 1436, 2388, 2698, 4122]","[0.013238757628806743, 0.05507563191466792, 0.06355860326866751, 0.07593750998879874, 0.08968769804925453, 0.09001103774740254, 0.09177604663713863, 0.09456699331666826, 0.09509640432323746, 0.09911176877235389, 0.10050037381056, 0.10215304021765535, 0.10309700815398913, 0.10533081129430177]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.0704252151168997, 0.5124299291500429, 0.1433385809584885]","[565, 361, 2179, 1461, 1462, 3110, 3549, 315, 812, 3787, 4373, 3285, 783, 4992]","[0.016506652038213963, 0.028128493268507977, 0.0469499390294059, 0.051846707526464905, 0.05534776551379408, 0.05537500706482642, 0.05927789116283399, 0.06171705160520491, 0.063367016290016, 0.06393427443564165, 0.07221194428565147, 0.0745388942506342, 0.07821947517212653, 0.0829636241953961]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9613692905978217, 0.5687755905803668, 0.14363346753144335]","[1518, 3652, 2076, 3496, 501, 3171, 3671, 3667, 3594, 4510, 1989, 4883, 3155, 1198]","[0.04350419187355843, 0.057949222540874756, 0.05809616950979762, 0.06594977520176508, 0.06927618576043425, 0.07103080547431663, 0.07443100943004216, 0.07562042697127247, 0.07601317324058832, 0.07732628343818966, 0.07777091862183286, 0.0798673764729778, 0.08005608189299396, 0.08787608407712409]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.40534421066399184, 0.8000869694929983, 0.02448760333290434]","[1123, 3005, 2982, 1548, 1851, 4091, 335, 829, 551, 2903, 3450, 240, 280, 2874]","[0.04070349943567234, 0.06616735114583654, 0.06679704567550068, 0.06838407159681478, 0.07224438147101582, 0.07904862205824141, 0.08101929491218338, 0.08453409470931535, 0.08687541769477787, 0.08749823553953402, 0.0903145730983745, 0.09067619324202628, 0.09110822939152008, 0.09263690419145242]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7289452989057315, 0.8900774011799928, 0.8752652071269373]","[4627, 4966, 2900, 503, 1652, 902, 1505, 1065, 3871, 752, 3932, 35, 1894, 2020]","[0.04173118500992344, 0.053442194680469055, 0.059147743971832874, 0.061233785100139417, 0.06638929750930539, 0.06709578737939179, 0.06711517553095375, 0.07643360703901524, 0.0772988508751452, 0.07876557060925563, 0.0861060817429324, 0.08821896659229138, 0.08835939535074207, 0.092324435654507]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9804689386485257, 0.8557543689294538, 0.5511288977522635]","[2140, 3240, 3504, 775, 2797, 4814, 4929, 2104, 4560, 3975, 3668, 4502, 281, 4681]","[0.01514553462457783, 0.026878846085313327, 0.042535391840162806, 0.04962206798157305, 0.05467674533476819, 0.06355999885015295, 0.06409543404362338, 0.06871807846082681, 0.06956688340604941, 0.06988736846833879, 0.07006330524645021, 0.07568782727561203, 0.07753818799749204, 0.086039808559381]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4894743921665976, 0.048003522627727335, 0.6590073216512274]","[4344, 4479, 3853, 2141, 2878, 1122, 3930, 4177, 4157, 2074, 1333, 4263, 3528, 974]","[0.03533152811631338, 0.04237791743067291, 0.05522315418213735, 0.05550577790565964, 0.05902588596359474, 0.06332369331927228, 0.06443968897965603, 0.06519238703342763, 0.06523513607598888, 0.06742269231754013, 0.0704554910113049, 0.07171767226691902, 0.07562702044777612, 0.07869891659804631]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6131714328061842, 0.3661595344359684, 0.13469072220827016]","[4788, 4905, 993, 1512, 3049, 2689, 4578, 3015, 4944, 626, 1558, 1561, 1722, 1130]","[0.03824984278682485, 0.059994959594302476, 0.06192379925612329, 0.07040142830098088, 0.07156000112513247, 0.07696692053988592, 0.07860324790150969, 0.08136804573765853, 0.09276464493376624, 0.0938703202581561, 0.09471780082395805, 0.09475423642751488, 0.09605140617723065, 0.09756052471043518]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9995448603296241, 0.30996649959235967, 0.020798332812729026]","[763, 4813, 2714, 1467, 4521, 3960, 2980, 4604, 3111, 248, 3998, 1055, 1980, 1871]","[0.022983676617493922, 0.062426015632079807, 0.06653787053998844, 0.07129458378492094, 0.07323809958516528, 0.07725567978577966, 0.08056579787307525, 0.08783400673276037, 0.09632832682653354, 0.10972881756944768, 0.1105456534583607, 0.11139978396343055, 0.11442155071205333, 0.11946624254439596]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.839629966627851, 0.3500178922328412, 0.47956114265858707]","[1983, 4584, 2476, 1641, 2312, 3474, 3503, 1366, 1741, 1623, 4371, 975, 3842, 1642]","[0.01853598961415891, 0.04709717393641605, 0.055161958499108266, 0.055821039751325886, 0.06445919833577908, 0.06604003648814613, 0.06626233668251974, 0.06684412998495107, 0.06735489358368581, 0.06764979382336817, 0.07174292306433679, 0.07583576067464821, 0.08179168715463764, 0.0824719606783373]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.20319821513540137, 0.6221342753563881, 0.06581343706589293]","[1279, 55, 2620, 3604, 44, 4213, 1239, 3061, 1377, 201, 1968, 724, 3980, 1947]","[0.023452303878745605, 0.04577512410827867, 0.0476144027831597, 0.04794776302056368, 0.05370159753631036, 0.06608134210858518, 0.06784094246268445, 0.06867161911507443, 0.06908457820233845, 0.06962265194877354, 0.07175621801144827, 0.07366218398554844, 0.08197386217922742, 0.08605760734396935]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
